Time,IL1,IL2,Rede,Vbus11,Vpv,HIL0 digital input 19,HIL0 digital input 15,HIL0 digital input 18,HIL0 digital input 14,HIL0 digital input 28
0.2124,0.9513093,-1.6267468,-276.52893,412.97415,22.675047,0.0,1.0,0.0,0.0,1.0
0.2125,2.0846744,-1.597947,-268.47534,412.95212,22.685083,0.0,1.0,1.0,0.0,1.0
0.2126,2.1386507,-1.535479,-259.99054,412.79688,22.694975,0.0,1.0,1.0,0.0,1.0
0.2127,2.2374067,-1.5022548,-252.0264,412.77072,22.704636,0.0,1.0,1.0,0.0,1.0
0.2128,1.6648332,-1.4156072,-245.32181,412.82013,22.71384,0.0,1.0,1.0,0.0,1.0
0.2129,1.9548426,-1.4031639,-240.20515,412.65622,22.722923,0.0,1.0,1.0,0.0,1.0
0.213,1.3505853,-1.3200022,-236.49902,412.8177,22.731771,0.0,1.0,1.0,0.0,1.0
0.2131,1.1850199,-1.2991341,-233.5574,412.6087,22.740288,0.0,1.0,1.0,0.0,1.0
0.2132,1.3253264,-1.2812166,-230.4281,412.74246,22.748451,0.0,1.0,1.0,0.0,1.0
0.2133,0.7338148,-1.2072395,-226.09917,412.82925,22.756506,0.0,1.0,1.0,0.0,1.0
0.2134,0.74816084,-1.1820141,-219.76283,412.93503,22.764244,0.0,0.0,1.0,0.0,1.0
0.2135,0.62279725,-1.1954037,-211.02585,413.0635,22.771832,0.0,0.0,1.0,0.0,1.0
0.2136,0.6908124,-1.1899729,-200.00842,413.4347,22.779467,0.0,0.0,1.0,0.0,1.0
0.2137,0.2528787,-1.1366436,-187.30557,413.7786,22.787025,0.0,0.0,1.0,0.0,1.0
0.2138,-0.011612153,-1.1024148,-173.82271,414.17368,22.79423,0.0,0.0,1.0,0.0,1.0
0.2139,-0.013269204,-1.0475938,-160.5322,414.6803,22.8009,0.0,0.0,1.0,0.0,1.0
0.214,-0.89244735,-0.9367275,-148.21957,415.16046,22.807339,0.0,0.0,1.0,0.0,1.0
0.2141,-1.1621742,-0.8634516,-137.2898,415.64093,22.813576,0.0,0.0,1.0,0.0,1.0
0.2142,-1.8587732,-0.7864438,-127.68576,416.11816,22.819448,0.0,1.0,1.0,0.0,1.0
0.2143,-1.9969552,-0.74593526,-118.938934,416.61765,22.824945,0.0,1.0,1.0,0.0,1.0
0.2144,-2.593807,-0.66538763,-110.33351,417.1764,22.830345,0.0,1.0,1.0,0.0,1.0
0.2145,-3.2329044,-0.5916466,-101.13413,417.70157,22.835548,0.0,1.0,1.0,0.0,1.0
0.2146,-3.7107935,-0.56996846,-90.80993,418.23233,22.840277,0.0,1.0,1.0,0.0,1.0
0.2147,-4.1575437,-0.5366809,-79.19067,418.83734,22.844852,0.0,1.0,1.0,0.0,1.0
0.2148,-5.0387096,-0.47559938,-66.51198,419.41428,22.849472,0.0,1.0,0.0,0.0,1.0
0.2149,-5.517896,-0.43449312,-53.340252,420.01846,22.854038,0.0,1.0,0.0,0.0,1.0
0.215,-4.7993155,-0.35177332,-40.40258,420.6907,22.858665,1.0,1.0,0.0,0.0,1.0
0.2151,-4.023478,-0.27601048,-28.374218,421.34787,22.8632,1.0,1.0,0.0,0.0,1.0
0.2152,-3.062176,-0.20184189,-17.686678,422.0191,22.867527,1.0,1.0,0.0,0.0,1.0
0.2153,-2.4047148,-0.12227584,-8.411494,422.6421,22.87167,1.0,1.0,0.0,0.0,1.0
0.2154,-1.5228028,-0.050082378,-0.25081858,423.25113,22.875364,1.0,1.0,0.0,0.0,1.0
0.2155,-0.9270628,0.038302902,7.366484,423.8593,22.878456,1.0,1.0,0.0,0.0,1.0
0.2156,-0.14188424,0.11055964,15.115337,424.44193,22.881073,1.0,1.0,0.0,0.0,1.0
0.2157,0.6199695,0.15972705,23.584019,425.01398,22.883316,1.0,1.0,0.0,0.0,1.0
0.2158,1.4656934,0.21046881,33.11922,425.5388,22.885212,1.0,1.0,0.0,0.0,1.0
0.2159,1.9129509,0.26471433,43.75007,426.05792,22.886616,1.0,1.0,0.0,0.0,1.0
0.216,2.829458,0.28698376,55.20912,426.52982,22.887655,1.0,1.0,0.0,0.0,1.0
0.2161,3.1754236,0.33524925,67.0384,426.99722,22.88853,1.0,1.0,0.0,0.0,1.0
0.2162,3.8551202,0.40555027,78.74357,427.37384,22.889189,1.0,1.0,0.0,0.0,1.0
0.2163,4.1468554,0.5031245,89.946526,427.74796,22.88958,1.0,1.0,0.0,0.0,1.0
0.2164,4.9397326,0.5565119,100.489334,428.08823,22.889757,1.0,1.0,0.0,0.0,1.0
0.2165,5.105313,0.6546523,110.46014,428.34204,22.889507,1.0,1.0,0.0,0.0,1.0
0.2166,5.614263,0.7102524,120.13672,428.63037,22.888758,1.0,1.0,0.0,0.0,1.0
0.2167,6.0440617,0.76514363,129.87013,428.81323,22.888401,1.0,1.0,0.0,0.0,1.0
0.2168,6.251598,0.81160593,139.94826,429.0169,22.888155,0.0,1.0,1.0,0.0,1.0
0.2169,6.4644012,0.8531683,150.48459,429.10764,22.88752,0.0,0.0,1.0,0.0,1.0
0.217,5.35295,0.89706546,161.36797,429.23746,22.886871,0.0,0.0,1.0,0.0,1.0
0.2171,4.4400883,0.9552821,172.28828,429.2585,22.886005,0.0,0.0,1.0,0.0,1.0
0.2172,3.3547556,1.0084394,182.82883,429.26227,22.884628,0.0,0.0,1.0,0.0,1.0
0.2173,2.808602,1.0479026,192.59436,429.1615,22.883152,0.0,0.0,1.0,0.0,1.0
0.2174,1.3925698,1.1392906,201.33347,429.02292,22.8816,0.0,0.0,1.0,0.0,1.0
0.2175,0.44018692,1.17847,209.01624,428.94113,22.87988,0.0,0.0,1.0,0.0,1.0
0.2176,-0.4316078,1.2145059,215.8427,428.71542,22.877918,0.0,1.0,1.0,0.0,1.0
0.2177,-1.5498638,1.2630659,222.18034,428.50677,22.875834,0.0,1.0,0.0,0.0,1.0
0.2178,-2.680866,1.3020139,228.45065,428.2391,22.873564,0.0,1.0,0.0,0.0,1.0
0.2179,-2.112625,1.3246757,235.00081,427.94797,22.871094,1.0,1.0,0.0,0.0,1.0
0.218,-1.8145552,1.3779337,241.99979,427.53583,22.868202,1.0,1.0,0.0,0.0,1.0
0.2181,-1.3660349,1.3918356,249.38992,427.22382,22.864954,1.0,1.0,0.0,0.0,1.0
0.2182,-0.72303367,1.4073894,256.9066,426.7067,22.86135,1.0,1.0,0.0,0.0,1.0
0.2183,-0.48306546,1.4468733,264.1568,426.22424,22.857464,1.0,1.0,0.0,0.0,1.0
0.2184,-0.1249235,1.4858692,270.73026,425.64645,22.853146,1.0,1.0,0.0,0.0,1.0
0.2185,0.14543203,1.519794,276.30673,425.12317,22.848322,1.0,1.0,0.0,0.0,1.0
0.2186,0.51217234,1.5381258,280.72757,424.5462,22.843063,1.0,1.0,0.0,0.0,1.0
0.2187,0.6387451,1.5660701,284.01196,423.96414,22.837343,1.0,1.0,0.0,0.0,1.0
0.2188,0.97282124,1.5728574,286.31873,423.45935,22.831234,1.0,1.0,0.0,0.0,1.0
0.2189,1.3235543,1.5962588,287.8718,422.81934,22.824873,1.0,1.0,0.0,0.0,1.0
0.219,1.2530475,1.631446,288.87918,422.26343,22.818224,1.0,1.0,0.0,0.0,1.0
0.2191,1.3208711,1.6317996,289.47635,421.7487,22.811016,1.0,1.0,0.0,0.0,1.0
0.2192,1.8384264,1.624429,289.713,421.1369,22.803242,1.0,1.0,0.0,0.0,1.0
0.2193,1.985738,1.6658481,289.58698,420.4788,22.79502,1.0,1.0,0.0,0.0,1.0
0.2194,2.1492643,1.6887087,289.1082,419.95404,22.786352,1.0,1.0,0.0,0.0,1.0
0.2195,2.694058,1.6704581,288.3646,419.36652,22.777369,1.0,1.0,0.0,0.0,1.0
0.2196,2.789385,1.6546059,287.55814,418.80276,22.768137,1.0,1.0,0.0,0.0,1.0
0.2197,2.8526294,1.6563795,286.9893,418.1481,22.758308,1.0,1.0,0.0,0.0,1.0
0.2198,2.926816,1.674504,286.98517,417.56818,22.748041,1.0,1.0,0.0,0.0,1.0
0.2199,3.3335443,1.6538249,287.78967,416.9904,22.737398,1.0,1.0,0.0,0.0,1.0
0.22,3.3967967,1.6227071,289.44897,416.3824,22.72646,1.0,1.0,0.0,0.0,1.0
0.2201,3.8886619,1.5804366,291.73395,415.65546,22.71531,1.0,1.0,0.0,0.0,1.0
0.2202,3.7991579,1.5731868,294.1333,414.94302,22.703907,1.0,1.0,0.0,0.0,1.0
0.2203,3.799637,1.5618365,295.93225,414.29108,22.691908,1.0,1.0,0.0,0.0,1.0
0.2204,3.8755298,1.5292002,296.36542,413.73108,22.6793,1.0,0.0,0.0,0.0,1.0
0.2205,4.0766635,1.541513,294.8071,413.0912,22.666496,1.0,0.0,0.0,0.0,1.0
0.2206,4.0987735,1.5805459,290.94754,412.5596,22.653427,0.0,0.0,1.0,0.0,1.0
0.2207,3.1888936,1.5846473,284.9012,412.2284,22.64025,0.0,0.0,1.0,0.0,1.0
0.2208,1.871937,1.5691451,277.21005,411.9636,22.627205,0.0,0.0,1.0,0.0,1.0
0.2209,0.87258375,1.531967,268.73145,411.69977,22.61411,0.0,0.0,1.0,0.0,1.0
0.221,-0.43830368,1.4997528,260.43442,411.49768,22.60087,0.0,0.0,1.0,0.0,1.0
0.2211,-1.3583452,1.4321196,253.15485,411.3493,22.587328,0.0,1.0,0.0,0.0,1.0
0.2212,-2.313923,1.3665147,247.37506,411.12088,22.573643,0.0,1.0,0.0,0.0,1.0
0.2213,-2.6218238,1.2952924,243.08958,410.95123,22.55967,1.0,1.0,0.0,0.0,1.0
0.2214,-2.2189817,1.2346572,239.79713,410.71976,22.545216,1.0,1.0,0.0,0.0,1.0
0.2215,-1.9990996,1.1952994,236.62422,410.57474,22.530455,1.0,1.0,0.0,0.0,1.0
0.2216,-1.8849595,1.1680325,232.55006,410.45792,22.51557,1.0,1.0,0.0,0.0,1.0
0.2217,-1.9169599,1.1468271,226.6729,410.40018,22.500734,1.0,1.0,0.0,0.0,1.0
0.2218,-1.6627094,1.1219338,218.44547,410.41245,22.485954,1.0,1.0,0.0,0.0,1.0
0.2219,-1.8283335,1.1079656,207.81592,410.5444,22.471235,1.0,1.0,0.0,0.0,1.0
0.222,-1.6099557,1.0622846,195.23557,410.78503,22.456709,1.0,1.0,0.0,0.0,1.0
0.2221,-1.3104943,1.0265342,181.5328,411.0298,22.442516,1.0,1.0,0.0,0.0,1.0
0.2222,-1.5214483,0.9889214,167.68893,411.3879,22.428362,1.0,1.0,0.0,0.0,1.0
0.2223,-0.568643,0.8755949,154.57985,411.78418,22.41445,1.0,1.0,0.0,0.0,1.0
0.2224,-0.7258939,0.8260932,142.75499,412.1207,22.400856,1.0,1.0,0.0,0.0,1.0
0.2225,-0.20539233,0.738888,132.31453,412.54504,22.387402,1.0,1.0,0.0,0.0,1.0
0.2226,0.35031563,0.64464515,122.91612,412.94437,22.37437,1.0,1.0,0.0,0.0,1.0
0.2227,0.7931635,0.5883358,113.90539,413.34726,22.36191,1.0,1.0,0.0,0.0,1.0
0.2228,1.0946245,0.5550085,104.52951,413.7867,22.349466,1.0,1.0,0.0,0.0,1.0
0.2229,1.5461258,0.5234732,94.17015,414.24304,22.337307,1.0,1.0,0.0,0.0,1.0
0.223,2.071721,0.4812339,82.52834,414.7446,22.325407,1.0,1.0,0.0,0.0,1.0
0.2231,2.7412019,0.4420514,69.70958,415.2476,22.313808,1.0,1.0,0.0,0.0,1.0
0.2232,3.3007536,0.39244154,56.18762,415.76065,22.302355,1.0,1.0,0.0,0.0,1.0
0.2233,3.972218,0.3259735,42.66126,416.2628,22.291016,1.0,1.0,0.0,0.0,1.0
0.2234,4.7717843,0.25024208,29.849104,416.76083,22.280138,1.0,1.0,0.0,0.0,1.0
0.2235,5.516902,0.1531618,18.283854,417.2452,22.269714,0.0,1.0,1.0,0.0,1.0
0.2236,4.7063622,0.06895407,8.165956,417.80246,22.259613,0.0,1.0,1.0,0.0,1.0
0.2237,3.908129,-0.0004918348,-0.68297076,418.36295,22.249994,0.0,1.0,1.0,0.0,1.0
0.2238,3.096053,-0.061836705,-8.75702,418.8978,22.240786,0.0,1.0,1.0,0.0,1.0
0.2239,2.358376,-0.10743917,-16.715857,419.43546,22.231924,0.0,0.0,1.0,0.0,1.0
0.224,1.4895864,-0.15702595,-25.194836,419.93912,22.22335,0.0,0.0,1.0,0.0,1.0
0.2241,1.0103313,-0.22168231,-34.632446,420.44952,22.21535,0.0,0.0,1.0,0.0,1.0
0.2242,-0.1332025,-0.24140082,-45.1646,420.94305,22.207932,0.0,0.0,1.0,0.0,1.0
0.2243,-0.5628023,-0.3107384,-56.613136,421.38162,22.20105,0.0,0.0,1.0,0.0,1.0
0.2244,-1.3403738,-0.35274085,-68.56661,421.81378,22.194616,0.0,0.0,1.0,0.0,1.0
0.2245,-1.7183814,-0.43183303,-80.52364,422.16632,22.188433,0.0,0.0,1.0,0.0,1.0
0.2246,-2.2962623,-0.48624265,-92.05168,422.55328,22.18254,0.0,1.0,1.0,0.0,1.0
0.2247,-2.981397,-0.55435956,-102.91162,422.82138,22.177013,0.0,1.0,1.0,0.0,1.0
0.2248,-3.191988,-0.6209333,-113.11144,423.15692,22.172165,0.0,1.0,1.0,0.0,1.0
0.2249,-4.026016,-0.6601819,-122.876045,423.348,22.167841,0.0,1.0,1.0,0.0,1.0
0.225,-4.080905,-0.73406196,-132.54701,423.56995,22.163855,0.0,1.0,1.0,0.0,1.0
0.2251,-4.736823,-0.76803577,-142.44777,423.7212,22.160238,0.0,1.0,1.0,0.0,1.0
0.2252,-5.059229,-0.8250879,-152.75937,423.8163,22.157143,0.0,1.0,1.0,0.0,1.0
0.2253,-5.108488,-0.88688666,-163.44681,423.90506,22.154535,0.0,1.0,1.0,0.0,1.0
0.2254,-5.836015,-0.8951973,-174.25954,423.9082,22.15263,0.0,1.0,0.0,0.0,1.0
0.2255,-5.9065685,-0.95684016,-184.80388,423.80682,22.15124,0.0,1.0,0.0,0.0,1.0
0.2256,-5.8377023,-1.0136062,-194.66362,423.79077,22.150517,1.0,1.0,0.0,0.0,1.0
0.2257,-5.0834904,-1.0378529,-203.52902,423.72903,22.14992,1.0,1.0,0.0,0.0,1.0
0.2258,-4.010892,-1.1060987,-211.29303,423.5606,22.149374,1.0,1.0,0.0,0.0,1.0
0.2259,-2.97277,-1.1673024,-218.08418,423.5132,22.14924,1.0,1.0,0.0,0.0,1.0
0.226,-1.9021491,-1.1917444,-224.2265,423.3832,22.149471,1.0,1.0,0.0,0.0,1.0
0.2261,-1.141025,-1.2103117,-230.13956,423.16003,22.149912,1.0,1.0,0.0,0.0,1.0
0.2262,0.34180388,-1.2694908,-236.21074,422.9031,22.150621,1.0,1.0,0.0,0.0,1.0
0.2263,1.0673937,-1.2590102,-242.67903,422.7338,22.151909,1.0,1.0,0.0,0.0,1.0
0.2264,2.0933228,-1.2950017,-249.56569,422.24405,22.153276,0.0,1.0,1.0,0.0,1.0
0.2265,1.970288,-1.3300123,-256.671,422.03613,22.155169,0.0,1.0,1.0,0.0,1.0
0.2266,1.2349037,-1.3459668,-263.63568,421.53424,22.15713,0.0,1.0,1.0,0.0,1.0
0.2267,1.0657465,-1.393055,-270.0448,421.15533,22.158953,0.0,1.0,1.0,0.0,1.0
0.2268,0.61166257,-1.4256189,-275.54022,420.64453,22.16131,0.0,1.0,1.0,0.0,1.0
0.2269,0.62260646,-1.473432,-279.9072,420.19742,22.164194,0.0,1.0,1.0,0.0,1.0
0.227,0.043171972,-1.4704252,-283.10995,419.8204,22.167463,0.0,1.0,1.0,0.0,1.0
0.2271,-0.04694295,-1.5036082,-285.27042,419.2692,22.171198,0.0,1.0,1.0,0.0,1.0
0.2272,-0.45877513,-1.5203208,-286.6026,418.86288,22.175365,0.0,1.0,1.0,0.0,1.0
0.2273,-0.40295288,-1.5442574,-287.33054,418.39554,22.179804,0.0,0.0,1.0,0.0,1.0
0.2274,-0.5125422,-1.5488135,-287.62012,417.98758,22.18489,0.0,0.0,1.0,0.0,1.0
0.2275,-1.0436354,-1.5615298,-287.55057,417.51907,22.191027,0.0,0.0,1.0,0.0,1.0
0.2276,-0.9968263,-1.6064017,-287.1333,417.08914,22.198574,0.0,0.0,1.0,0.0,1.0
0.2277,-1.4283199,-1.5951269,-286.36865,416.7687,22.207514,0.0,0.0,1.0,0.0,1.0
0.2278,-1.5668395,-1.6025351,-285.3147,416.32944,22.217901,0.0,0.0,1.0,0.0,1.0
0.2279,-1.8560077,-1.5984519,-284.13657,415.9897,22.22953,0.0,0.0,1.0,0.0,1.0
0.228,-2.160204,-1.5828001,-283.1092,415.61386,22.24165,0.0,0.0,1.0,0.0,1.0
0.2281,-2.2131138,-1.6142324,-282.56372,415.11703,22.253912,0.0,1.0,1.0,0.0,1.0
0.2282,-2.3682868,-1.6116832,-282.78696,414.81323,22.266024,0.0,1.0,1.0,0.0,1.0
0.2283,-3.072047,-1.5577564,-283.90387,414.3867,22.27793,0.0,1.0,1.0,0.0,1.0
0.2284,-2.7715414,-1.5466481,-285.78342,413.9534,22.28993,0.0,1.0,1.0,0.0,1.0
0.2285,-3.4275124,-1.5124353,-288.00528,413.43317,22.302435,0.0,1.0,1.0,0.0,1.0
0.2286,-2.984782,-1.5263168,-289.90985,413.02264,22.316463,0.0,1.0,1.0,0.0,1.0
0.2287,-3.5024948,-1.5169237,-290.7293,412.60913,22.331072,0.0,1.0,1.0,0.0,1.0
0.2288,-3.438597,-1.5484583,-289.77087,412.21313,22.346138,0.0,1.0,1.0,0.0,1.0
0.2289,-3.5862913,-1.5510831,-286.60373,411.96127,22.360905,0.0,1.0,1.0,0.0,1.0
0.229,-3.9766846,-1.5372225,-281.19537,411.67847,22.376429,0.0,1.0,1.0,0.0,1.0
0.2291,-4.0568056,-1.560783,-273.95248,411.45285,22.39165,0.0,1.0,0.0,0.0,1.0
0.2292,-4.5626535,-1.5173633,-265.64624,411.50897,22.406631,1.0,1.0,0.0,0.0,1.0
0.2293,-3.258285,-1.4870858,-257.23486,411.39432,22.421757,1.0,1.0,0.0,0.0,1.0
0.2294,-2.2388306,-1.4347785,-249.62546,411.52655,22.436687,1.0,1.0,0.0,0.0,1.0
0.2295,-1.186203,-1.3915688,-243.43794,411.48117,22.451609,1.0,1.0,0.0,0.0,1.0
0.2296,-0.109713726,-1.3310441,-238.8364,411.61063,22.46649,1.0,1.0,0.0,0.0,1.0
0.2297,0.6285453,-1.2586577,-235.4764,411.6126,22.481588,1.0,1.0,0.0,0.0,1.0
0.2298,2.1044796,-1.2514615,-232.5865,411.60217,22.496653,0.0,1.0,1.0,0.0,1.0
0.2299,2.8419204,-1.2143035,-229.1649,411.71234,22.511898,0.0,1.0,1.0,0.0,1.0
0.23,2.8660545,-1.1962038,-224.23956,411.83347,22.527475,0.0,1.0,1.0,0.0,1.0
0.2301,2.60192,-1.1634997,-217.1221,412.08383,22.542868,0.0,1.0,1.0,0.0,1.0
0.2302,2.7712893,-1.1664875,-207.58603,412.34103,22.55792,0.0,1.0,1.0,0.0,1.0
0.2303,3.0212855,-1.1470046,-195.92096,412.76184,22.572723,0.0,1.0,1.0,0.0,1.0
0.2304,2.2109578,-1.0668226,-182.84879,413.22794,22.58744,0.0,1.0,1.0,0.0,1.0
0.2305,2.792364,-1.06753,-169.32628,413.6468,22.602009,0.0,1.0,1.0,0.0,1.0
0.2306,2.3445108,-0.9663104,-156.29018,414.28967,22.616678,0.0,1.0,1.0,0.0,1.0
0.2307,1.6220429,-0.8783116,-144.4159,414.75247,22.631369,0.0,0.0,1.0,0.0,1.0
0.2308,1.7897573,-0.8679003,-133.95699,415.29962,22.645962,0.0,0.0,1.0,0.0,1.0
0.2309,1.1702309,-0.7773142,-124.70722,415.93936,22.660574,0.0,0.0,1.0,0.0,1.0
0.231,0.6046881,-0.6950302,-116.092964,416.53415,22.675205,0.0,0.0,1.0,0.0,1.0
0.2311,0.50109404,-0.662677,-107.365364,417.13855,22.690065,0.0,0.0,1.0,0.0,1.0
0.2312,-0.08037778,-0.6002834,-97.8345,417.8108,22.705029,0.0,0.0,1.0,0.0,1.0
0.2313,-0.46412185,-0.5673156,-87.07723,418.4428,22.71969,0.0,0.0,1.0,0.0,1.0
0.2314,-0.916777,-0.51904225,-75.05968,419.16022,22.733778,0.0,0.0,1.0,0.0,1.0
0.2315,-1.6450446,-0.47174075,-62.141598,419.83273,22.747911,0.0,0.0,1.0,0.0,1.0
0.2316,-1.8493098,-0.42651743,-48.965214,420.56784,22.762314,0.0,1.0,1.0,0.0,1.0
0.2317,-3.0682406,-0.3206983,-36.264236,421.23654,22.77683,0.0,1.0,1.0,0.0,1.0
0.2318,-3.211342,-0.25177366,-24.651209,421.9421,22.79108,0.0,1.0,1.0,0.0,1.0
0.2319,-4.590521,-0.12805341,-14.4456415,422.5854,22.805061,0.0,1.0,1.0,0.0,1.0
0.232,-4.8883615,-0.085282,-5.591425,423.25845,22.818623,0.0,1.0,0.0,0.0,1.0
0.2321,-5.5715346,-0.025111321,2.3156052,423.89975,22.831787,1.0,1.0,0.0,0.0,1.0
0.2322,-4.705854,0.04167378,9.90224,424.60266,22.844542,1.0,1.0,0.0,0.0,1.0
0.2323,-3.7293298,0.09668664,17.835028,425.2958,22.85704,1.0,1.0,0.0,0.0,1.0
0.2324,-3.0036523,0.16500694,26.635729,425.94162,22.8692,1.0,1.0,0.0,0.0,1.0
0.2325,-2.1321306,0.22010833,36.548912,426.59073,22.881054,1.0,1.0,0.0,0.0,1.0
0.2326,-1.6274892,0.28690365,47.4978,427.19653,22.89262,1.0,1.0,0.0,0.0,1.0
0.2327,-0.68772155,0.31810787,59.136322,427.76718,22.903847,1.0,1.0,0.0,0.0,1.0
0.2328,0.17188993,0.37625432,70.97626,428.2787,22.914886,1.0,1.0,0.0,0.0,1.0
0.2329,0.66238683,0.4695297,82.54664,428.76053,22.925875,1.0,1.0,0.0,0.0,1.0
0.233,1.0350882,0.5584332,93.53463,429.21786,22.936314,1.0,1.0,0.0,0.0,1.0
0.2331,1.9137559,0.6018693,103.86574,429.6342,22.946487,1.0,1.0,0.0,0.0,1.0
0.2332,2.3255641,0.6687042,113.70121,429.99225,22.956333,1.0,1.0,0.0,0.0,1.0
0.2333,2.8300474,0.750144,123.3581,430.28793,22.9657,1.0,1.0,0.0,0.0,1.0
0.2334,3.3578696,0.79017043,133.18121,430.60284,22.974707,1.0,1.0,0.0,0.0,1.0
0.2335,4.010988,0.8224857,143.41023,430.78644,22.983425,1.0,1.0,0.0,0.0,1.0
0.2336,4.0473423,0.88969606,154.08568,430.9724,22.991444,1.0,1.0,0.0,0.0,1.0
0.2337,4.8895135,0.9132391,165.0235,431.05478,22.998934,1.0,1.0,0.0,0.0,1.0
0.2338,4.7793036,1.0003866,175.86525,431.04556,23.006048,1.0,1.0,0.0,0.0,1.0
0.2339,5.145902,1.0528773,186.18651,431.03613,23.012709,1.0,1.0,0.0,0.0,1.0
0.234,5.6409683,1.0809294,195.6279,430.93793,23.018917,1.0,1.0,0.0,0.0,1.0
0.2341,5.5323257,1.1746272,204.00629,430.73944,23.024755,1.0,0.0,0.0,0.0,1.0
0.2342,5.9744916,1.212588,211.37122,430.68683,23.030043,0.0,0.0,1.0,0.0,1.0
0.2343,5.836712,1.2559519,217.9886,430.465,23.034498,0.0,0.0,1.0,0.0,1.0
0.2344,4.4134045,1.3062856,224.25807,430.241,23.038094,0.0,0.0,1.0,0.0,1.0
0.2345,3.0990095,1.348617,230.59018,430.1096,23.040909,0.0,0.0,1.0,0.0,1.0
0.2346,2.5882614,1.3450608,237.28203,429.80606,23.043049,0.0,0.0,1.0,0.0,1.0
0.2347,1.048791,1.4013296,244.42905,429.45746,23.044333,0.0,0.0,1.0,0.0,1.0
0.2348,0.28826115,1.4098374,251.89919,429.11304,23.044977,0.0,0.0,1.0,0.0,1.0
0.2349,-0.982629,1.4503793,259.37396,428.63416,23.044886,0.0,1.0,0.0,0.0,1.0
0.235,-1.7951827,1.4974216,266.44168,428.12677,23.044577,1.0,1.0,0.0,0.0,1.0
0.2351,-1.6117313,1.5483458,272.71143,427.66934,23.043957,1.0,1.0,0.0,0.0,1.0
0.2352,-1.0390801,1.5589702,277.9113,427.18997,23.04301,1.0,1.0,0.0,0.0,1.0
0.2353,-0.9275134,1.5686108,281.94305,426.69666,23.041595,1.0,1.0,0.0,0.0,1.0
0.2354,-0.49680802,1.5754756,284.87897,426.08987,23.039595,1.0,1.0,0.0,0.0,1.0
0.2355,-0.4998486,1.6160387,286.90887,425.5466,23.037004,1.0,1.0,0.0,0.0,1.0
0.2356,0.03572571,1.6298782,288.2597,425.02844,23.034124,1.0,1.0,0.0,0.0,1.0
0.2357,0.20550004,1.6508431,289.11975,424.48492,23.030916,1.0,1.0,0.0,0.0,1.0
0.2358,0.7364402,1.6582351,289.59485,423.882,23.027155,1.0,1.0,0.0,0.0,1.0
0.2359,0.4917351,1.7058424,289.71173,423.24902,23.022951,1.0,1.0,0.0,0.0,1.0
0.236,0.60510284,1.7123276,289.46436,422.75174,23.018137,1.0,1.0,0.0,0.0,1.0
0.2361,0.69031006,1.7045257,288.88223,422.16183,23.012896,1.0,1.0,0.0,0.0,1.0
0.2362,1.3231924,1.685405,288.08948,421.6289,23.007341,1.0,1.0,0.0,0.0,1.0
0.2363,1.6889209,1.712804,287.32556,420.9068,23.001308,1.0,1.0,0.0,0.0,1.0
0.2364,1.7123504,1.7458065,286.91022,420.36084,22.994795,1.0,1.0,0.0,0.0,1.0
0.2365,2.1081998,1.7400876,287.15616,419.70993,22.987791,1.0,1.0,0.0,0.0,1.0
0.2366,2.1248143,1.7149932,288.25302,419.14032,22.980053,1.0,1.0,0.0,0.0,1.0
0.2367,2.0444546,1.6863276,290.16095,418.459,22.971973,1.0,1.0,0.0,0.0,1.0
0.2368,2.6973858,1.6197636,292.55334,417.88693,22.963745,1.0,1.0,0.0,0.0,1.0
0.2369,2.5691242,1.5758054,294.83817,417.24884,22.955513,1.0,1.0,0.0,0.0,1.0
0.237,3.3384528,1.5036039,296.26404,416.6075,22.94707,1.0,1.0,0.0,0.0,1.0
0.2371,2.9489427,1.5192175,296.09045,415.935,22.938578,1.0,1.0,0.0,0.0,1.0
0.2372,2.7947927,1.5481337,293.77988,415.44836,22.929857,1.0,1.0,0.0,0.0,1.0
0.2373,3.077348,1.6140422,289.15652,414.89975,22.920813,1.0,1.0,0.0,0.0,1.0
0.2374,3.330419,1.6615143,282.4828,414.56158,22.911203,1.0,1.0,0.0,0.0,1.0
0.2375,3.8288877,1.6633698,274.4235,414.21118,22.90113,1.0,1.0,0.0,0.0,1.0
0.2376,4.192356,1.6223861,265.8992,413.97037,22.890484,1.0,1.0,0.0,0.0,1.0
0.2377,4.7094355,1.5474741,257.86197,413.67343,22.879519,0.0,0.0,1.0,0.0,1.0
0.2378,4.8996553,1.4611534,251.0512,413.44858,22.867987,0.0,0.0,1.0,0.0,1.0
0.2379,3.2768588,1.3837439,245.79573,413.21982,22.85601,0.0,0.0,1.0,0.0,1.0
0.238,2.0236468,1.3206489,241.91908,413.06754,22.843842,0.0,0.0,1.0,0.0,1.0
0.2381,1.1588811,1.2501667,238.77611,412.85992,22.831478,0.0,0.0,1.0,0.0,1.0
0.2382,-0.09600625,1.2274717,235.41582,412.65158,22.818705,0.0,0.0,1.0,0.0,1.0
0.2383,-1.1573824,1.1770515,230.82753,412.63437,22.805317,0.0,1.0,1.0,0.0,1.0
0.2384,-2.1705577,1.1477205,224.205,412.49023,22.791796,0.0,1.0,0.0,0.0,1.0
0.2385,-3.5000062,1.148125,215.15657,412.54395,22.778032,0.0,1.0,0.0,0.0,1.0
0.2386,-3.6622124,1.102792,203.80421,412.72784,22.76399,1.0,1.0,0.0,0.0,1.0
