Time,IL2,Rede,Bus,HIL0 digital input 29
-0.007908,-1.3135121,-308.8524,400.0,0
-0.007907,-1.3167114,-308.83792,400.0,0
-0.007906,-1.3174441,-308.8237,400.0,0
-0.007905,-1.3158301,-308.80923,400.0,0
-0.007904,-1.3131562,-308.79498,400.0,0
-0.007903,-1.3102616,-308.78052,400.0,0
-0.007902,-1.3078208,-308.7663,400.0,0
-0.007901,-1.3063687,-308.75204,400.0,0
-0.0079,-1.306323,-308.73758,400.0,0
-0.007899,-1.3078308,-308.72336,400.0,0
-0.007898,-1.3109791,-308.7089,400.0,0
-0.007897,-1.31256,-308.69464,400.0,0
-0.007896,-1.3114606,-308.68018,400.0,0
-0.007895,-1.3081452,-308.6656,400.0,0
-0.007894,-1.3038381,-308.6506,400.0,0
-0.007893,-1.2993847,-308.6354,400.0,0
-0.007892,-1.2954645,-308.62045,400.0,0
-0.007891,-1.2926168,-308.60526,400.0,0
-0.00789,-1.2912626,-308.59027,400.0,0
-0.007889,-1.2916094,-308.57507,400.0,0
-0.007888,-1.2935154,-308.56012,400.0,0
-0.007887,-1.2940681,-308.54517,400.0,0
-0.007886,-1.2920041,-308.52997,400.0,0
-0.007885,-1.2881496,-308.51498,400.0,0
-0.007884,-1.2836583,-308.4998,400.0,0
-0.007883,-1.2793168,-308.48483,400.0,0
-0.007882,-1.2757547,-308.46964,400.0,0
-0.007881,-1.2734689,-308.45468,400.0,0
-0.00788,-1.2728442,-308.43945,400.0,0
-0.007879,-1.2738391,-308.4245,400.0,0
-0.007878,-1.2768395,-308.40866,400.0,0
-0.007877,-1.2780389,-308.39297,400.0,0
-0.007876,-1.2767881,-308.3773,400.0,0
-0.007875,-1.2734454,-308.36136,400.0,0
-0.007874,-1.2693343,-308.34567,400.0,0
-0.007873,-1.2652739,-308.32974,400.0,0
-0.007872,-1.2619205,-308.31406,400.0,0
-0.007871,-1.2597929,-308.29813,400.0,0
-0.00787,-1.2592945,-308.28244,400.0,0
-0.007869,-1.2602624,-308.26672,400.0,0
-0.007868,-1.2633871,-308.2508,400.0,0
-0.007867,-1.264424,-308.2351,400.0,0
-0.007866,-1.2634908,-308.21918,400.0,0
-0.007865,-1.2604704,-308.2035,400.0,0
-0.007864,-1.2569276,-308.18756,400.0,0
-0.007863,-1.2536355,-308.17188,400.0,0
-0.007862,-1.2512113,-308.15604,400.0,0
-0.007861,-1.2501407,-308.13937,400.0,0
-0.00786,-1.2507979,-308.12296,400.0,0
-0.007859,-1.252569,-308.1063,400.0,0
-0.007858,-1.2573142,-308.08987,400.0,0
-0.007857,-1.2591678,-308.07318,400.0,0
-0.007856,-1.259501,-308.0568,400.0,0
-0.007855,-1.2573014,-308.0401,400.0,0
-0.007854,-1.2544351,-308.0237,400.0,0
-0.007853,-1.2517009,-308.0073,400.0,0
-0.007852,-1.249738,-307.9906,400.0,0
-0.007851,-1.2490501,-307.9742,400.0,0
-0.00785,-1.2500268,-307.95752,400.0,0
-0.007849,-1.2517871,-307.94113,400.0,0
-0.007848,-1.2568986,-307.92444,400.0,0
-0.007847,-1.2585196,-307.90802,400.0,0
-0.007846,-1.2595422,-307.89136,400.0,0
-0.007845,-1.2577109,-307.87454,400.0,0
-0.007844,-1.2554103,-307.85742,400.0,0
-0.007843,-1.2533953,-307.84,400.0,0
-0.007842,-1.2522674,-307.82288,400.0,0
-0.007841,-1.2524986,-307.80548,400.0,0
-0.00784,-1.2544518,-307.78833,400.0,0
-0.007839,-1.2566088,-307.77094,400.0,0
-0.007838,-1.2632,-307.75378,400.0,0
-0.007837,-1.2664012,-307.73666,400.0,0
-0.007836,-1.2670316,-307.71924,400.0,0
-0.007835,-1.2661691,-307.70212,400.0,0
-0.007834,-1.2647536,-307.68472,400.0,0
-0.007833,-1.2635434,-307.66757,400.0,0
-0.007832,-1.263143,-307.65018,400.0,0
-0.007831,-1.264027,-307.63303,400.0,0
-0.00783,-1.2665606,-307.61563,400.0,0
-0.007829,-1.2688322,-307.59848,400.0,0
-0.007828,-1.276159,-307.58072,400.0,0
-0.007827,-1.2795982,-307.5626,400.0,0
-0.007826,-1.2804418,-307.5447,400.0,0
-0.007825,-1.2798189,-307.52655,400.0,0
-0.007824,-1.2786542,-307.50873,400.0,0
-0.007823,-1.277693,-307.49057,400.0,0
-0.007822,-1.2775291,-307.47272,400.0,0
-0.007821,-1.2786287,-307.45456,400.0,0
-0.00782,-1.2813499,-307.4367,400.0,0
-0.007819,-1.2858869,-307.41885,400.0,0
-0.007818,-1.2907801,-307.4007,400.0,0
-0.007817,-1.2934566,-307.38284,400.0,0
-0.007816,-1.2935263,-307.36472,400.0,0
-0.007815,-1.2921412,-307.34686,400.0,0
-0.007814,-1.2902229,-307.3287,400.0,0
-0.007813,-1.2885147,-307.31082,400.0,0
-0.007812,-1.2876095,-307.29285,400.0,0
-0.007811,-1.2879721,-307.27396,400.0,0
-0.00781,-1.2899605,-307.2554,400.0,0
-0.007809,-1.2937597,-307.2365,400.0,0
-0.007808,-1.2978299,-307.21793,400.0,0
-0.007807,-1.2995806,-307.19904,400.0,0
-0.007806,-1.2986449,-307.18048,400.0,0
-0.007805,-1.2961968,-307.16156,400.0,0
-0.007804,-1.2931762,-307.14297,400.0,0
-0.007803,-1.2903419,-307.12442,400.0,0
-0.007802,-1.2882997,-307.10553,400.0,0
-0.007801,-1.2875261,-307.08694,400.0,0
-0.0078,-1.2883888,-307.06805,400.0,0
-0.007799,-1.2910553,-307.0495,400.0,0
-0.007798,-1.2938958,-307.0306,400.0,0
-0.007797,-1.2943227,-307.01202,400.0,0
-0.007796,-1.292051,-306.99313,400.0,0
-0.007795,-1.2883174,-306.97418,400.0,0
-0.007794,-1.2840681,-306.95486,400.0,0
-0.007793,-1.2800664,-306.93524,400.0,0
-0.007792,-1.2769222,-306.91595,400.0,0
-0.007791,-1.2751151,-306.89633,400.0,0
-0.00779,-1.2750154,-306.87704,400.0,0
-0.007789,-1.2767501,-306.85742,400.0,0
-0.007788,-1.2786257,-306.83813,400.0,0
-0.007787,-1.2782238,-306.81882,400.0,0
-0.007786,-1.2752913,-306.7992,400.0,0
-0.007785,-1.2712351,-306.7799,400.0,0
-0.007784,-1.2669454,-306.76028,400.0,0
-0.007783,-1.2631389,-306.741,400.0,0
-0.007782,-1.2603853,-306.72137,400.0,0
-0.007781,-1.2591302,-306.70206,400.0,0
-0.00778,-1.259715,-306.68246,400.0,0
-0.007779,-1.2621807,-306.66315,400.0,0
-0.007778,-1.2647852,-306.64288,400.0,0
-0.007777,-1.2649447,-306.6229,400.0,0
-0.007776,-1.2624416,-306.60284,400.0,0
-0.007775,-1.2586594,-306.58252,400.0,0
-0.007774,-1.2545252,-306.5625,400.0,0
-0.007773,-1.2507864,-306.54214,400.0,0
-0.007772,-1.2480385,-306.52213,400.0,0
-0.007771,-1.2467486,-306.50177,400.0,0
-0.00777,-1.2472748,-306.48175,400.0,0
-0.007769,-1.2496252,-306.46173,400.0,0
-0.007768,-1.2520629,-306.44138,400.0,0
-0.007767,-1.2522465,-306.42136,400.0,0
-0.007766,-1.2498301,-306.40103,400.0,0
-0.007765,-1.2463938,-306.38098,400.0,0
-0.007764,-1.2428182,-306.36066,400.0,0
-0.007763,-1.2398111,-306.3406,400.0,0
-0.007762,-1.2379338,-306.32047,400.0,0
-0.007761,-1.237624,-306.29938,400.0,0
-0.00776,-1.2392157,-306.27866,400.0,0
-0.007759,-1.2426046,-306.25757,400.0,0
-0.007758,-1.246066,-306.23682,400.0,0
-0.007757,-1.2473447,-306.21573,400.0,0
-0.007756,-1.245935,-306.19498,400.0,0
-0.007755,-1.2435597,-306.1739,400.0,0
-0.007754,-1.2410817,-306.15317,400.0,0
-0.007753,-1.2391934,-306.13208,400.0,0
-0.007752,-1.2384431,-306.11133,400.0,0
-0.007751,-1.2392575,-306.0906,400.0,0
-0.00775,-1.2419605,-306.06952,400.0,0
-0.007749,-1.2463404,-306.0488,400.0,0
-0.007748,-1.2507122,-306.0277,400.0,0
-0.007747,-1.2528837,-306.00696,400.0,0
-0.007746,-1.2521781,-305.98587,400.0,0
-0.007745,-1.2504643,-305.96475,400.0,0
-0.007744,-1.248605,-305.94327,400.0,0
-0.007743,-1.2472923,-305.92145,400.0,0
-0.007742,-1.2470742,-305.9,400.0,0
-0.007741,-1.2483773,-305.8782,400.0,0
-0.00774,-1.2515256,-305.85672,400.0,0
-0.007739,-1.2562377,-305.8349,400.0,0
-0.007738,-1.2608651,-305.81345,400.0,0
-0.007737,-1.2627536,-305.79196,400.0,0
-0.007736,-1.2625583,-305.77017,400.0,0
-0.007735,-1.2613353,-305.74872,400.0,0
-0.007734,-1.2599399,-305.7269,400.0,0
-0.007733,-1.259059,-305.7054,400.0,0
-0.007732,-1.2592357,-305.68362,400.0,0
-0.007731,-1.2608935,-305.66214,400.0,0
-0.00773,-1.264353,-305.64035,400.0,0
-0.007729,-1.2692157,-305.61887,400.0,0
-0.007728,-1.273663,-305.5968,400.0,0
-0.007727,-1.2757312,-305.57425,400.0,0
-0.007726,-1.2754618,-305.55206,400.0,0
-0.007725,-1.2741648,-305.52954,400.0,0
-0.007724,-1.2726887,-305.50735,400.0,0
-0.007723,-1.2717142,-305.4848,400.0,0
-0.007722,-1.27178,-305.46262,400.0,0
-0.007721,-1.2733057,-305.44006,400.0,0
-0.00772,-1.276534,-305.4179,400.0,0
-0.007719,-1.2813352,-305.39572,400.0,0
-0.007718,-1.2847581,-305.37317,400.0,0
-0.007717,-1.2858495,-305.351,400.0,0
-0.007716,-1.2846681,-305.32846,400.0,0
-0.007715,-1.2825218,-305.30627,400.0,0
-0.007714,-1.2802488,-305.28375,400.0,0
-0.007713,-1.2785212,-305.26157,400.0,0
-0.007712,-1.2778711,-305.23923,400.0,0
-0.007711,-1.2787124,-305.21597,400.0,0
-0.00771,-1.2811089,-305.19305,400.0,0
-0.007709,-1.2853794,-305.1698,400.0,0
-0.007708,-1.2880265,-305.1469,400.0,0
-0.007707,-1.2880771,-305.1236,400.0,0
-0.007706,-1.2858322,-305.10074,400.0,0
-0.007705,-1.2825565,-305.07745,400.0,0
-0.007704,-1.2791114,-305.05453,400.0,0
-0.007703,-1.2761883,-305.03165,400.0,0
-0.007702,-1.2743359,-305.00836,400.0,0
-0.007701,-1.2739819,-304.98547,400.0,0
-0.0077,-1.2751781,-304.9622,400.0,0
-0.007699,-1.2782369,-304.9393,400.0,0
-0.007698,-1.2796156,-304.91605,400.0,0
-0.007697,-1.2782222,-304.89313,400.0,0
-0.007696,-1.2746408,-304.86987,400.0,0
-0.007695,-1.2700943,-304.84656,400.0,0
-0.007694,-1.2654494,-304.82297,400.0,0
-0.007693,-1.2614024,-304.79895,400.0,0
-0.007692,-1.2585057,-304.77533,400.0,0
-0.007691,-1.2571896,-304.75134,400.0,0
-0.00769,-1.2575839,-304.72772,400.0,0
-0.007689,-1.2597047,-304.70374,400.0,0
-0.007688,-1.2603315,-304.68008,400.0,0
-0.007687,-1.25828,-304.6565,400.0,0
-0.007686,-1.2543774,-304.6325,400.0,0
-0.007685,-1.2498124,-304.60886,400.0,0
-0.007684,-1.2454029,-304.58487,400.0,0
-0.007683,-1.2418034,-304.56125,400.0,0
-0.007682,-1.2395304,-304.53726,400.0,0
-0.007681,-1.2389842,-304.51364,400.0,0
-0.00768,-1.2399819,-304.48962,400.0,0
-0.007679,-1.2432551,-304.466,400.0,0
-0.007678,-1.2444726,-304.44177,400.0,0
-0.007677,-1.2436279,-304.41705,400.0,0
-0.007676,-1.2406955,-304.3927,400.0,0
-0.007675,-1.2371855,-304.36798,400.0,0
-0.007674,-1.233897,-304.34366,400.0,0
-0.007673,-1.2314684,-304.3189,400.0,0
-0.007672,-1.2304025,-304.2946,400.0,0
-0.007671,-1.2310872,-304.26987,400.0,0
-0.00767,-1.232834,-304.24554,400.0,0
-0.007669,-1.2377156,-304.22122,400.0,0
-0.007668,-1.2397201,-304.19647,400.0,0
-0.007667,-1.2398132,-304.17215,400.0,0
-0.007666,-1.2374165,-304.14743,400.0,0
-0.007665,-1.2342511,-304.12308,400.0,0
-0.007664,-1.2311555,-304.09836,400.0,0
-0.007663,-1.2288009,-304.07404,400.0,0
-0.007662,-1.2277173,-304.04953,400.0,0
-0.007661,-1.2283156,-304.0241,400.0,0
-0.00766,-1.2297827,-303.99905,400.0,0
-0.007659,-1.234488,-303.97357,400.0,0
-0.007658,-1.2360102,-303.94855,400.0,0
-0.007657,-1.2361848,-303.9231,400.0,0
-0.007656,-1.2337737,-303.89804,400.0,0
-0.007655,-1.2308182,-303.8726,400.0,0
-0.007654,-1.2281129,-303.84753,400.0,0
-0.007653,-1.2262925,-303.82208,400.0,0
-0.007652,-1.2258556,-303.79703,400.0,0
-0.007651,-1.2271863,-303.77197,400.0,0
-0.00765,-1.2290006,-303.74655,400.0,0
-0.007649,-1.2348783,-303.7215,400.0,0
-0.007648,-1.2367191,-303.696,400.0,0
-0.007647,-1.2382511,-303.671,400.0,0
-0.007646,-1.2367079,-303.64554,400.0,0
-0.007645,-1.2346827,-303.62012,400.0,0
-0.007644,-1.2329472,-303.59433,400.0,0
-0.007643,-1.2321166,-303.56818,400.0,0
-0.007642,-1.232673,-303.5424,400.0,0
-0.007641,-1.234987,-303.5162,400.0,0
-0.00764,-1.2370881,-303.49045,400.0,0
-0.007639,-1.2443985,-303.46426,400.0,0
-0.007638,-1.2478547,-303.4385,400.0,0
-0.007637,-1.2486472,-303.41275,400.0,0
-0.007636,-1.2478863,-303.38657,400.0,0
-0.007635,-1.2465388,-303.3608,400.0,0
-0.007634,-1.2453842,-303.33463,400.0,0
-0.007633,-1.2450446,-303.30887,400.0,0
-0.007632,-1.246008,-303.28268,400.0,0
-0.007631,-1.2486504,-303.25693,400.0,0
-0.00763,-1.2531793,-303.23074,400.0,0
-0.007629,-1.2581451,-303.205,400.0,0
-0.007628,-1.2609597,-303.17816,400.0,0
-0.007627,-1.261176,-303.1517,400.0,0
-0.007626,-1.2599268,-303.1252,400.0,0
-0.007625,-1.2581589,-303.09833,400.0,0
-0.007624,-1.2566354,-303.07184,400.0,0
-0.007623,-1.2559642,-303.04495,400.0,0
-0.007622,-1.2566222,-303.01846,400.0,0
-0.007621,-1.258976,-302.99155,400.0,0
-0.00762,-1.2632091,-302.9651,400.0,0
-0.007619,-1.2677509,-302.9386,400.0,0
-0.007618,-1.2700002,-302.9117,400.0,0
-0.007617,-1.2696035,-302.88522,400.0,0
-0.007616,-1.2677435,-302.85834,400.0,0
-0.007615,-1.2653668,-302.83185,400.0,0
-0.007614,-1.2632365,-302.80493,400.0,0
-0.007613,-1.2619611,-302.77847,400.0,0
-0.007612,-1.262018,-302.75186,400.0,0
-0.007611,-1.2637743,-302.72424,400.0,0
-0.00761,-1.2673832,-302.69705,400.0,0
-0.007609,-1.2711885,-302.6694,400.0,0
-0.007608,-1.2725468,-302.64224,400.0,0
-0.007607,-1.2711394,-302.6146,400.0,0
-0.007606,-1.2681819,-302.5874,400.0,0
-0.007605,-1.2646477,-302.55978,400.0,0
-0.007604,-1.2613226,-302.5326,400.0,0
-0.007603,-1.2588341,-302.50497,400.0,0
-0.007602,-1.2576761,-302.47778,400.0,0
-0.007601,-1.2582293,-302.4506,400.0,0
-0.0076,-1.2606113,-302.42294,400.0,0
-0.007599,-1.2631195,-302.39578,400.0,0
-0.007598,-1.2630774,-302.36813,400.0,0
-0.007597,-1.2602302,-302.34094,400.0,0
-0.007596,-1.255844,-302.31332,400.0,0
-0.007595,-1.2509104,-302.28574,400.0,0
-0.007594,-1.2462306,-302.25784,400.0,0
-0.007593,-1.2424445,-302.2295,400.0,0
-0.007592,-1.2400563,-302.2016,400.0,0
-0.007591,-1.239455,-302.17325,400.0,0
-0.00759,-1.2406982,-302.14536,400.0,0
-0.007589,-1.2420703,-302.117,400.0,0
-0.007588,-1.2410272,-302.0891,400.0,0
-0.007587,-1.237372,-302.06122,400.0,0
-0.007586,-1.2325393,-302.03287,400.0,0
-0.007585,-1.2274661,-302.00497,400.0,0
-0.007584,-1.222907,-301.9766,400.0,0
-0.007583,-1.219462,-301.94873,400.0,0
-0.007582,-1.2176013,-301.92035,400.0,0
-0.007581,-1.2176845,-301.89246,400.0,0
-0.00758,-1.2196832,-301.8641,400.0,0
-0.007579,-1.2218819,-301.8362,400.0,0
-0.007578,-1.2217839,-301.8077,400.0,0
-0.007577,-1.2191353,-301.77863,400.0,0
-0.007576,-1.2154562,-301.75,400.0,0
-0.007575,-1.2116541,-301.72095,400.0,0
-0.007574,-1.2084582,-301.69235,400.0,0
-0.007573,-1.2064469,-301.66327,400.0,0
-0.007572,-1.2060711,-301.63467,400.0,0
-0.007571,-1.2076749,-301.6056,400.0,0
-0.00757,-1.2111181,-301.577,400.0,0
-0.007569,-1.2147154,-301.54837,400.0,0
-0.007568,-1.2159752,-301.5193,400.0,0
-0.007567,-1.2145672,-301.4907,400.0,0
-0.007566,-1.2121127,-301.4616,400.0,0
-0.007565,-1.2095152,-301.433,400.0,0
-0.007564,-1.2074997,-301.40396,400.0,0
-0.007563,-1.2066413,-301.37534,400.0,0
-0.007562,-1.2073877,-301.3461,400.0,0
-0.007561,-1.2100794,-301.3168,400.0,0
-0.00756,-1.2145066,-301.28748,400.0,0
-0.007559,-1.219014,-301.2577,400.0,0
-0.007558,-1.2209395,-301.22836,400.0,0
-0.007557,-1.2200221,-301.19858,400.0,0
-0.007556,-1.2178522,-301.16928,400.0,0
-0.007555,-1.2153711,-301.13947,400.0,0
-0.007554,-1.2133355,-301.11014,400.0,0
-0.007553,-1.2123469,-301.08084,400.0,0
-0.007552,-1.2128752,-301.05106,400.0,0
-0.007551,-1.2152799,-301.02173,400.0,0
-0.00755,-1.2192538,-300.9919,400.0,0
-0.007549,-1.2232236,-300.96262,400.0,0
-0.007548,-1.2249047,-300.93283,400.0,0
-0.007547,-1.2236309,-300.9035,400.0,0
-0.007546,-1.2213361,-300.87372,400.0,0
-0.007545,-1.2189151,-300.84402,400.0,0
-0.007544,-1.2170856,-300.814,400.0,0
-0.007543,-1.2164159,-300.78348,400.0,0
-0.007542,-1.2173481,-300.75345,400.0,0
-0.007541,-1.2202181,-300.72293,400.0,0
-0.00754,-1.2247022,-300.6929,400.0,0
-0.007539,-1.2283671,-300.6624,400.0,0
-0.007538,-1.2299029,-300.6324,400.0,0
-0.007537,-1.228474,-300.60236,400.0,0
-0.007536,-1.2261156,-300.57184,400.0,0
-0.007535,-1.2237017,-300.54184,400.0,0
-0.007534,-1.2219332,-300.5113,400.0,0
-0.007533,-1.221364,-300.4813,400.0,0
-0.007532,-1.2224243,-300.45078,400.0,0
-0.007531,-1.2252274,-300.42075,400.0,0
-0.00753,-1.2300106,-300.39023,400.0,0
-0.007529,-1.2334778,-300.3602,400.0,0
-0.007528,-1.2343876,-300.32956,400.0,0
-0.007527,-1.2331542,-300.29834,400.0,0
-0.007526,-1.230983,-300.2676,400.0,0
-0.007525,-1.2287446,-300.2364,400.0,0
-0.007524,-1.2271367,-300.20566,400.0,0
-0.007523,-1.226711,-300.17444,400.0,0
-0.007522,-1.2278959,-300.1437,400.0,0
-0.007521,-1.2306521,-300.11246,400.0,0
-0.00752,-1.2356161,-300.08173,400.0,0
-0.007519,-1.2388786,-300.051,400.0,0
-0.007518,-1.2397484,-300.01978,400.0,0
-0.007517,-1.2383713,-299.98904,400.0,0
-0.007516,-1.2360739,-299.9578,400.0,0
-0.007515,-1.2337208,-299.92706,400.0,0
-0.007514,-1.2320051,-299.89584,400.0,0
-0.007513,-1.2314748,-299.8651,400.0,0
-0.007512,-1.2325548,-299.83426,400.0,0
-0.007511,-1.2350029,-299.8023,400.0,0
-0.00751,-1.2399614,-299.77087,400.0,0
-0.007509,-1.2429024,-299.73892,400.0,0
-0.007508,-1.2432386,-299.7075,400.0,0
-0.007507,-1.241241,-299.67554,400.0,0
-0.007506,-1.2382331,-299.6441,400.0,0
-0.007505,-1.235103,-299.61215,400.0,0
-0.007504,-1.2325635,-299.58072,400.0,0
-0.007503,-1.231179,-299.54877,400.0,0
-0.007502,-1.2313889,-299.51733,400.0,0
-0.007501,-1.2329963,-299.4859,400.0,0
-0.0075,-1.2369801,-299.45398,400.0,0
-0.007499,-1.2389629,-299.42255,400.0,0
-0.007498,-1.2381972,-299.3906,400.0,0
-0.007497,-1.2351518,-299.35916,400.0,0
-0.007496,-1.2311206,-299.3272,400.0,0
-0.007495,-1.2270006,-299.29538,400.0,0
-0.007494,-1.2235117,-299.26324,400.0,0
-0.007493,-1.2212244,-299.2306,400.0,0
-0.007492,-1.220583,-299.19843,400.0,0
-0.007491,-1.2214384,-299.16577,400.0,0
-0.00749,-1.2245147,-299.13364,400.0,0
-0.007489,-1.2256054,-299.10098,400.0,0
-0.007488,-1.2241927,-299.06885,400.0,0
-0.007487,-1.2207268,-299.0367,400.0,0
-0.007486,-1.2165759,-299.00403,400.0,0
-0.007485,-1.2125856,-298.9719,400.0,0
-0.007484,-1.2094327,-298.93924,400.0,0
-0.007483,-1.2076509,-298.9071,400.0,0
-0.007482,-1.2076533,-298.87445,400.0,0
-0.007481,-1.2089018,-298.84232,400.0,0
-0.00748,-1.2130352,-298.80963,400.0,0
-0.007479,-1.2145995,-298.7775,400.0,0
-0.007478,-1.2141231,-298.7442,400.0,0
-0.007477,-1.2113608,-298.71136,400.0,0
-0.007476,-1.2079464,-298.67853,400.0,0
-0.007475,-1.204718,-298.64517,400.0,0
-0.007474,-1.2023451,-298.6123,400.0,0
-0.007473,-1.2013555,-298.57895,400.0,0
-0.007472,-1.2021565,-298.54608,400.0,0
-0.007471,-1.2037424,-298.51273,400.0,0
-0.00747,-1.2089773,-298.47986,400.0,0
-0.007469,-1.2108517,-298.44702,400.0,0
-0.007468,-1.2112794,-298.41364,400.0,0
-0.007467,-1.2090862,-298.3808,400.0,0
-0.007466,-1.2062749,-298.3474,400.0,0
-0.007465,-1.203673,-298.31458,400.0,0
-0.007464,-1.2019416,-298.2812,400.0,0
-0.007463,-1.2016007,-298.24838,400.0,0
-0.007462,-1.203051,-298.2154,400.0,0
-0.007461,-1.2048731,-298.1813,400.0,0
-0.00746,-1.2110358,-298.14777,400.0,0
-0.007459,-1.2131406,-298.11368,400.0,0
-0.007458,-1.2143476,-298.08014,400.0,0
-0.007457,-1.212607,-298.04605,400.0,0
-0.007456,-1.2102563,-298.01248,400.0,0
-0.007455,-1.2081157,-297.9784,400.0,0
-0.007454,-1.2068399,-297.94485,400.0,0
-0.007453,-1.2069438,-297.91077,400.0,0
-0.007452,-1.2088237,-297.87723,400.0,0
-0.007451,-1.2106161,-297.8437,400.0,0
-0.00745,-1.2174248,-297.8096,400.0,0
-0.007449,-1.2194933,-297.77606,400.0,0
-0.007448,-1.2211599,-297.74197,400.0,0
-0.007447,-1.2195417,-297.70844,400.0,0
-0.007446,-1.2173293,-297.67435,400.0,0
-0.007445,-1.2153347,-297.6404,400.0,0
-0.007444,-1.214206,-297.60617,400.0,0
-0.007443,-1.2144521,-297.57138,400.0,0
-0.007442,-1.2164651,-297.53714,400.0,0
-0.007441,-1.2204558,-297.50232,400.0,0
-0.00744,-1.2249038,-297.46808,400.0,0
-0.007439,-1.2264661,-297.4333,400.0,0
-0.007438,-1.2272329,-297.39905,400.0,0
-0.007437,-1.2249786,-297.3648,400.0,0
-0.007436,-1.2222091,-297.33,400.0,0
-0.007435,-1.2197232,-297.29578,400.0,0
-0.007434,-1.2181578,-297.26096,400.0,0
-0.007433,-1.2180125,-297.2267,400.0,0
-0.007432,-1.2196714,-297.19193,400.0,0
-0.007431,-1.2233113,-297.15765,400.0,0
-0.00743,-1.227313,-297.12286,400.0,0
-0.007429,-1.22903,-297.08862,400.0,0
-0.007428,-1.2280756,-297.05377,400.0,0
-0.007427,-1.2256331,-297.01825,400.0,0
-0.007426,-1.2226901,-296.98334,400.0,0
-0.007425,-1.2200432,-296.9478,400.0,0
-0.007424,-1.2183267,-296.91287,400.0,0
-0.007423,-1.218039,-296.87735,400.0,0
-0.007422,-1.2195631,-296.8424,400.0,0
-0.007421,-1.2230477,-296.8069,400.0,0
-0.00742,-1.226827,-296.77194,400.0,0
-0.007419,-1.2282425,-296.737,400.0,0
-0.007418,-1.2269914,-296.7015,400.0,0
-0.007417,-1.2242996,-296.66656,400.0,0
-0.007416,-1.221148,-296.63104,400.0,0
-0.007415,-1.2183273,-296.5961,400.0,0
-0.007414,-1.2164673,-296.5606,400.0,0
-0.007413,-1.216062,-296.52563,400.0,0
-0.007412,-1.2174908,-296.49057,400.0,0
-0.007411,-1.2208452,-296.45435,400.0,0
-0.00741,-1.2244157,-296.4187,400.0,0
-0.007409,-1.2254766,-296.3825,400.0,0
-0.007408,-1.223758,-296.34686,400.0,0
-0.007407,-1.2205156,-296.31064,400.0,0
-0.007406,-1.2167546,-296.275,400.0,0
-0.007405,-1.213286,-296.23877,400.0,0
-0.007404,-1.2107568,-296.20316,400.0,0
-0.007403,-1.2096754,-296.1675,400.0,0
-0.007402,-1.2104331,-296.1313,400.0,0
-0.007401,-1.2130593,-296.09564,400.0,0
-0.0074,-1.2158439,-296.05942,400.0,0
-0.007399,-1.2160052,-296.02377,400.0,0
-0.007398,-1.2133344,-295.98758,400.0,0
-0.007397,-1.2091372,-295.95193,400.0,0
-0.007396,-1.2044356,-295.9157,400.0,0
-0.007395,-1.2000549,-295.8797,400.0,0
-0.007394,-1.1966534,-295.84335,400.0,0
-0.007393,-1.1947488,-295.80643,400.0,0
-0.007392,-1.1947399,-295.7701,400.0,0
-0.007391,-1.1965685,-295.7332,400.0,0
-0.00739,-1.1985625,-295.69684,400.0,0
-0.007389,-1.1980511,-295.6599,400.0,0
-0.007388,-1.1948742,-295.62357,400.0,0
-0.007387,-1.190511,-295.58725,400.0,0
-0.007386,-1.1859285,-295.5503,400.0,0
-0.007385,-1.181905,-295.51398,400.0,0
-0.007384,-1.1790587,-295.47705,400.0,0
-0.007383,-1.1778729,-295.4407,400.0,0
-0.007382,-1.1787173,-295.40378,400.0,0
-0.007381,-1.1814266,-295.36746,400.0,0
-0.00738,-1.1843699,-295.3305,400.0,0
-0.007379,-1.1848596,-295.2942,400.0,0
-0.007378,-1.182697,-295.25723,400.0,0
-0.007377,-1.179424,-295.2196,400.0,0
-0.007376,-1.1759896,-295.1826,400.0,0
-0.007375,-1.1731566,-295.14496,400.0,0
-0.007374,-1.1715299,-295.1079,400.0,0
-0.007373,-1.1715811,-295.07028,400.0,0
-0.007372,-1.1736698,-295.03326,400.0,0
-0.007371,-1.1775012,-294.99564,400.0,0
-0.00737,-1.1815249,-294.9586,400.0,0
-0.007369,-1.1830934,-294.92157,400.0,0
-0.007368,-1.1818975,-294.88394,400.0,0
-0.007367,-1.179618,-294.84692,400.0,0
-0.007366,-1.1771909,-294.8093,400.0,0
-0.007365,-1.1753676,-294.77225,400.0,0
-0.007364,-1.1747435,-294.73462,400.0,0
-0.007363,-1.175782,-294.6976,400.0,0
-0.007362,-1.1788353,-294.66043,400.0,0
-0.007361,-1.1835185,-294.62207,400.0,0
-0.00736,-1.188342,-294.58435,400.0,0
-0.007359,-1.1907089,-294.54602,400.0,0
-0.007358,-1.1901877,-294.5083,400.0,0
-0.007357,-1.188572,-294.46994,400.0,0
-0.007356,-1.1867901,-294.43222,400.0,0
-0.007355,-1.1855865,-294.3939,400.0,0
-0.007354,-1.1855507,-294.35617,400.0,0
-0.007353,-1.1871417,-294.31784,400.0,0
-0.007352,-1.1906257,-294.28012,400.0,0
-0.007351,-1.1959139,-294.2424,400.0,0
-0.00735,-1.200297,-294.20407,400.0,0
-0.007349,-1.2023157,-294.16635,400.0,0
-0.007348,-1.2013973,-294.128,400.0,0
-0.007347,-1.1994419,-294.09027,400.0,0
