Time,IL1,IL2,Rede,Vbus11,Vpv
0.00868,-1.1016302,-0.5544301,-340.33548,432.57602,21.486143
0.0087,-1.6523345,-0.5344201,-340.55185,432.34348,21.480389
0.00872,-0.35302708,-0.5465287,-340.73953,432.3381,21.47471
0.00874,-2.186693,-0.51924354,-340.90332,432.39056,21.469114
0.00876,-0.6438905,-0.53686565,-341.04517,432.3223,21.4636
0.00878,-1.0317258,-0.5430846,-341.16623,432.3538,21.45813
0.0088,-0.37157896,-0.530173,-341.26767,432.55878,21.452639
0.00882,-0.888429,-0.47323743,-341.34802,432.7374,21.447325
0.00884,-1.3522114,-0.40950522,-341.41043,432.83264,21.44217
0.00886,-2.1844184,-0.3827537,-341.45587,432.6142,21.437138
0.00888,-0.951071,-0.39767036,-341.4847,432.60162,21.43225
0.0089,-2.5933118,-0.39055163,-341.4973,432.58224,21.427359
0.00892,-0.9351524,-0.4312248,-341.4918,432.58304,21.422562
0.00894,-1.6571475,-0.48756528,-341.47018,432.41028,21.417799
0.00896,-2.7496636,-0.5422339,-341.4327,432.39737,21.413116
0.00898,-0.57070386,-0.6183731,-341.3793,432.45483,21.408436
0.009,-1.0786326,-0.660507,-341.30984,432.55783,21.403687
0.00902,-1.9625732,-0.7157497,-341.22208,432.37027,21.3989
0.00904,-3.0515828,-0.76599216,-341.11798,432.30145,21.394127
0.00906,-0.9985794,-0.8325799,-340.99747,432.33524,21.389418
0.00908,-1.6236383,-0.8650502,-340.86066,432.36655,21.384764
0.0091,-2.0126703,-0.87439346,-340.70758,432.40027,21.380112
0.00912,-1.7809523,-0.84849566,-340.53632,432.5491,21.375462
0.00914,-2.385861,-0.7823263,-340.34946,432.61813,21.370846
0.00916,-2.9569268,-0.71897775,-340.14737,432.56204,21.366344
0.00918,-3.4582489,-0.70279914,-339.93082,432.2287,21.361938
0.0092,-2.3733897,-0.7227832,-339.70065,432.1374,21.35753
0.00922,-1.9983234,-0.7088213,-339.45648,432.28955,21.353233
0.00924,-2.5010164,-0.65320873,-339.20148,432.47348,21.348969
0.00926,-3.664558,-0.6185424,-338.9369,432.21927,21.344755
0.00928,-2.7751868,-0.6296235,-338.6646,432.10574,21.34051
0.0093,-2.231401,-0.6155636,-338.3866,432.27655,21.33624
0.00932,-2.6898239,-0.56241953,-338.1048,432.47583,21.331974
0.00934,-3.639299,-0.52219003,-337.8225,432.32874,21.327753
0.00936,-2.934023,-0.51822585,-337.54187,432.27484,21.323555
0.00938,-2.437246,-0.5049904,-337.2658,432.41223,21.319462
0.0094,-1.2495322,-0.47097334,-336.99707,432.4482,21.31556
0.00942,-0.24299492,-0.4946436,-336.7404,432.26666,21.311745
0.00944,0.0,-0.51190794,-336.49802,432.43576,21.307917
0.00946,1.0281428,-0.5583801,-336.27246,432.1547,21.304073
0.00948,0.89415705,-0.6149843,-336.067,432.07825,21.300278
0.0095,2.8603761,-0.6999178,-335.8846,432.0594,21.296368
0.00952,1.0478016,-0.74219644,-335.73203,432.0401,21.292418
0.00954,0.95282054,-0.8110281,-335.60928,432.07227,21.288427
0.00956,2.1756163,-0.86266553,-335.51843,432.05865,21.28447
0.00958,2.53693,-0.8673099,-335.462,432.24368,21.280577
0.0096,2.1681871,-0.81912357,-335.4422,432.45718,21.276823
0.00962,1.5407866,-0.74086267,-335.46613,432.53738,21.273129
0.00964,0.21601956,-0.68621314,-335.53064,432.2814,21.269455
0.00966,0.88287485,-0.7015131,-335.63654,432.01193,21.265825
0.00968,2.384464,-0.7165635,-335.7845,432.08252,21.262331
0.0097,0.39105037,-0.6960403,-335.9747,432.04,21.25902
0.00972,0.2679365,-0.7343641,-336.21255,431.7725,21.255909
0.00974,1.8250743,-0.7858841,-336.49176,431.781,21.252945
0.00976,1.0904573,-0.80258375,-336.81107,431.7487,21.250057
0.00978,0.020610197,-0.80374867,-337.16843,431.92258,21.24719
0.0098,-0.21486488,-0.810166,-337.5616,431.72266,21.244354
0.00982,0.7234557,-0.84918934,-337.9918,431.52896,21.241514
0.00984,-0.8313331,-0.8560531,-338.45065,431.6474,21.238771
0.00986,0.9379775,-0.8848534,-338.93478,431.42108,21.23621
0.00988,0.45371723,-0.8704146,-339.43936,431.65796,21.233854
0.0099,0.21991223,-0.8304119,-339.95963,431.60156,21.231724
0.00992,0.43921018,-0.7928,-340.4909,431.58176,21.229683
0.00994,0.43185368,-0.7408587,-341.02515,431.58466,21.227633
0.00996,-0.6323602,-0.67889506,-341.55707,431.57333,21.225622
0.00998,-0.42637897,-0.65807503,-342.07986,431.29453,21.223696
0.01,0.58860606,-0.65672284,-342.58698,431.28738,21.221794
0.01002,0.9420956,-0.61048603,-343.06772,431.5222,21.219923
0.01004,-0.676153,-0.5195049,-343.51678,431.676,21.218174
0.01006,-0.93498695,-0.47428328,-343.9282,431.4054,21.216446
0.01008,-0.020534536,-0.4774208,-344.29456,431.29712,21.21475
0.0101,0.67268443,-0.4629413,-344.60904,431.4698,21.213099
0.01012,-1.0602393,-0.42983717,-344.85614,431.4518,21.211596
0.01014,-0.021585518,-0.44516695,-345.03577,431.34824,21.210217
0.01016,-1.6686063,-0.43910378,-345.1426,431.45035,21.20905
0.01018,0.10129277,-0.4745074,-345.1706,431.39346,21.208195
0.0102,-0.6759146,-0.5009654,-345.1143,431.41898,21.207417
0.01022,0.4207875,-0.52511084,-344.95615,431.56683,21.206675
0.01024,-1.0744033,-0.54650736,-344.70267,431.39832,21.206009
0.01026,-1.1944181,-0.59159535,-344.35056,431.4452,21.205408
0.01028,-0.574593,-0.63259244,-343.89685,431.54172,21.20491
0.0103,0.081194066,-0.6409559,-343.33908,431.7775,21.204514
0.01032,-1.6289527,-0.64984715,-342.66125,431.54913,21.204132
0.01034,-1.593871,-0.6941094,-341.87622,431.53156,21.203869
0.01036,-2.0623806,-0.73872113,-340.98358,431.48022,21.203764
0.01038,-0.3533219,-0.80645967,-339.98468,431.46222,21.203728
0.0104,-1.3146601,-0.8707027,-338.88092,431.28452,21.203741
0.01042,-1.6873989,-0.9248291,-337.6612,431.3853,21.203794
0.01044,-1.4106025,-0.9621782,-336.3429,431.43536,21.203924
0.01046,-0.95447004,-0.97510993,-334.92874,431.53143,21.204103
0.01048,-1.1808385,-0.9435362,-333.42438,431.73596,21.204369
0.0105,-1.8203886,-0.8862367,-331.83508,431.81314,21.204771
0.01052,-3.4913213,-0.87502736,-330.15704,431.3535,21.205244
0.01054,-2.005069,-0.95350426,-328.40894,431.0501,21.205833
0.01056,-0.47698298,-0.99688727,-326.59576,431.35138,21.20652
0.01058,-2.334669,-1.0182946,-324.7266,431.1207,21.207315
0.0106,-2.663267,-1.0705446,-322.80936,430.94934,21.20821
0.01062,-1.925828,-1.1336035,-320.84818,430.90274,21.209143
0.01064,-0.6792936,-1.1332272,-318.85922,431.3159,21.210205
0.01066,-4.6507754,-1.0608027,-316.8484,431.14313,21.211426
0.01068,-3.5084844,-1.1055526,-314.82605,430.6749,21.21268
0.0107,-2.7509942,-1.1841792,-312.80096,430.51575,21.213997
0.01072,-2.0283427,-1.2286569,-310.78375,430.68622,21.21535
0.01074,-3.8622947,-1.2106172,-308.78473,430.72394,21.216732
0.01076,-4.0444646,-1.2609795,-306.80872,430.2404,21.218218
0.01078,-3.2775774,-1.3540016,-304.86508,430.0473,21.219769
0.0108,-4.454279,-1.4207067,-302.96118,429.8879,21.221313
0.01082,-4.24589,-1.501016,-301.11093,429.69443,21.222935
0.01084,-4.393037,-1.6152786,-299.31674,429.28217,21.224665
0.01086,-3.3448715,-1.7313777,-297.5807,429.2185,21.226374
0.01088,-3.5216534,-1.7678771,-295.90897,429.40402,21.228188
0.0109,-5.5180607,-1.7629974,-294.30548,429.11392,21.23017
0.01092,-5.068732,-1.7844629,-292.78323,428.88235,21.232227
0.01094,-2.4861834,-1.836781,-291.3369,428.54474,21.234318
0.01096,-1.5267941,-1.879215,-289.96463,428.38626,21.236546
0.01098,-2.4702706,-1.9092499,-288.66797,428.02722,21.238811
0.011,-1.0183877,-1.955401,-287.4463,427.81497,21.241047
0.01102,-0.29846108,-2.0084243,-286.3078,427.46622,21.243317
0.01104,0.5872822,-2.0370326,-285.2413,427.34344,21.245754
0.01106,1.1896163,-2.0283012,-284.241,427.22772,21.248346
0.01108,0.4455508,-1.9809902,-283.30353,427.01804,21.250969
0.0111,0.7550755,-1.9945356,-282.42386,426.41702,21.253595
0.01112,2.2425997,-2.0351357,-281.60248,426.1664,21.256374
0.01114,2.9028199,-2.016413,-280.82608,426.11322,21.259195
0.01116,0.12851839,-1.9406557,-280.08572,425.9819,21.261951
0.01118,0.4251127,-1.9338579,-279.3744,425.38486,21.264719
0.0112,1.4609818,-1.966461,-278.68378,425.08725,21.267548
0.01122,2.696746,-1.9554064,-278.0058,424.99622,21.270357
0.01124,0.40949675,-1.8711039,-277.32947,424.9863,21.2732
0.01126,0.016135897,-1.8276075,-276.64444,424.51392,21.27611
0.01128,0.92979425,-1.8329375,-275.942,424.2122,21.27906
0.0113,2.134952,-1.8136536,-275.2128,424.072,21.282022
0.01132,1.6774957,-1.7387779,-274.44165,424.01248,21.285048
0.01134,0.28280434,-1.6493238,-273.6236,423.89313,21.288116
0.01136,-0.09778119,-1.5956316,-272.749,423.61588,21.291197
0.01138,1.0441574,-1.5796431,-271.81006,423.3062,21.294292
0.0114,1.839594,-1.5464245,-270.79883,423.22012,21.297401
0.01142,-0.046713673,-1.4696087,-269.69632,423.2631,21.300564
0.01144,-0.17774166,-1.4253429,-268.50592,423.04474,21.303862
0.01146,1.0463941,-1.4079138,-267.22046,422.85727,21.307064
0.01148,1.3469701,-1.365553,-265.83554,422.8346,21.31033
0.0115,-0.60992056,-1.2982132,-264.34662,422.84338,21.313793
0.01152,-0.6667957,-1.2822788,-262.73523,422.6105,21.31743
0.01154,0.8678743,-1.2980531,-261.01318,422.47226,21.321064
0.01156,-0.3234635,-1.2765774,-259.17697,422.51077,21.324772
0.01158,-0.7974872,-1.2823657,-257.22705,422.31778,21.328556
0.0116,-0.27181363,-1.3298634,-255.1635,422.16364,21.33249
0.01162,0.16199903,-1.3562391,-252.97246,422.22964,21.336357
0.01164,-1.1206828,-1.3516252,-250.67207,422.18518,21.339563
0.01166,-1.3632077,-1.3927101,-248.26259,421.9129,21.341967
0.01168,-0.2857167,-1.4612437,-245.7496,421.85767,21.344727
0.0117,-0.43212488,-1.4875998,-243.13768,421.9232,21.347713
0.01172,-0.92778695,-1.4833344,-240.42038,421.951,21.350716
0.01174,-1.4309016,-1.475182,-237.6185,421.91116,21.353806
0.01176,-1.438537,-1.4791765,-234.73514,421.80466,21.356796
0.01178,-1.1538756,-1.4856502,-231.77982,421.76816,21.359732
0.0118,-1.5295564,-1.4756938,-228.76036,421.76266,21.36262
0.01182,-1.8945173,-1.4597198,-225.67857,421.75333,21.365562
0.01184,-2.1166625,-1.4539833,-222.55356,421.69824,21.368557
0.01186,-1.9271113,-1.4580274,-219.38947,421.67053,21.37167
0.01188,-1.8370625,-1.4466333,-216.19771,421.71677,21.374872
0.0119,-2.2922692,-1.4119289,-212.9872,421.7889,21.378088
0.01192,-2.7687907,-1.3800857,-209.76665,421.78088,21.38132
0.01194,-2.764473,-1.3619205,-206.54959,421.7328,21.384571
0.01196,-2.6828835,-1.3420371,-203.3393,421.77136,21.387817
0.01198,-2.9881938,-1.3114382,-200.14644,421.85022,21.391079
0.012,-3.2390769,-1.2826413,-196.97874,421.87814,21.394575
0.01202,-3.3555984,-1.2546589,-193.84865,421.89636,21.398073
0.01204,-3.5120242,-1.2279829,-190.76193,421.93994,21.401638
0.01206,-3.6998596,-1.2029443,-187.71918,422.03122,21.4053
0.01208,-3.889315,-1.1759974,-184.72815,422.05872,21.409016
0.0121,-3.9542642,-1.1437474,-181.79337,422.12527,21.412691
0.01212,-4.2449536,-1.102512,-178.92706,422.23505,21.41635
0.01214,-4.6387367,-1.06276,-176.12718,422.29984,21.419935
0.01216,-4.8341684,-1.0343355,-173.39064,422.3195,21.423485
0.01218,-4.799999,-1.0137798,-170.7209,422.38638,21.42744
0.0122,-4.7982244,-0.9830885,-168.11832,422.55008,21.43097
0.01222,-5.401568,-0.9413749,-165.59131,422.6486,21.434639
0.01224,-5.5418234,-0.9087365,-163.13194,422.71295,21.438705
0.01226,-5.711081,-0.88365436,-160.73347,422.7913,21.44283
0.01228,-5.654813,-0.8571918,-158.395,422.9631,21.447037
0.0123,-5.6975503,-0.8249367,-156.11298,423.12457,21.45128
0.01232,-5.963357,-0.79389447,-153.88953,423.21472,21.455645
0.01234,-4.434062,-0.78667593,-151.71446,423.32568,21.46003
0.01236,-3.4204695,-0.7953356,-149.57832,423.49368,21.464558
0.01238,-2.7915158,-0.782777,-147.47704,423.7148,21.469126
0.0124,-2.7568455,-0.7477015,-145.40439,423.8782,21.473675
0.01242,-2.4560735,-0.71874195,-143.35591,423.98267,21.478258
0.01244,-2.0991066,-0.6994503,-141.32297,424.1393,21.48295
0.01246,-1.7515098,-0.6912421,-139.29517,424.30478,21.4877
0.01248,-1.0702962,-0.6970657,-137.26726,424.41937,21.492645
0.0125,-0.43243435,-0.6980536,-135.23239,424.56305,21.497726
0.01252,-0.12615077,-0.6846582,-133.18105,424.76797,21.502842
0.01254,0.11845765,-0.6658001,-131.1094,424.95227,21.508047
0.01256,0.5259389,-0.6527656,-129.00804,425.09555,21.51325
0.01258,0.81786484,-0.64118916,-126.87278,425.2267,21.518501
0.0126,1.3157574,-0.6379316,-124.69822,425.3999,21.52376
0.01262,1.7806513,-0.6360775,-122.47291,425.5877,21.529053
0.01264,2.1337755,-0.63191694,-120.19943,425.7347,21.534367
0.01266,2.4448636,-0.6291714,-117.870865,425.8944,21.539785
0.01268,2.9120693,-0.63337064,-115.48602,426.07748,21.545229
0.0127,3.5402591,-0.6356427,-113.042564,426.26068,21.550734
0.01272,3.6854742,-0.623036,-110.53058,426.43176,21.556282
0.01274,4.016485,-0.61507446,-107.95882,426.59497,21.561893
0.01276,4.42774,-0.61159885,-105.32357,426.8011,21.567572
0.01278,4.831437,-0.6085894,-102.62758,426.94058,21.573229
0.0128,5.120353,-0.6009381,-99.8722,427.10272,21.578848
0.01282,5.320365,-0.5961074,-97.052155,427.2948,21.58446
0.01284,5.346306,-0.59588546,-94.18012,427.50513,21.590115
0.01286,5.255697,-0.59649295,-91.255424,427.68674,21.59577
0.01288,5.487224,-0.6029559,-88.28448,427.84402,21.601406
0.0129,5.6423454,-0.6032162,-85.2719,428.08826,21.607178
0.01292,4.3946533,-0.5917179,-82.218636,428.37964,21.612999
0.01294,4.09019,-0.5799314,-79.13801,428.5826,21.618914
0.01296,3.7793026,-0.5756956,-76.0313,428.7697,21.624899
0.01298,3.7856028,-0.58097506,-72.90728,428.97415,21.63082
0.013,3.5876508,-0.5793198,-69.77242,429.21045,21.636688
0.01302,3.335493,-0.57352793,-66.63367,429.39868,21.642551
0.01304,3.2711446,-0.56607836,-63.501575,429.58447,21.648472
0.01306,2.9984744,-0.5466585,-60.37775,429.8234,21.654491
0.01308,2.7436783,-0.52173954,-57.27132,430.07037,21.660587
0.0131,2.3164072,-0.49601704,-54.188732,430.26822,21.666517
0.01312,2.1796937,-0.4780657,-51.141003,430.44077,21.671972
0.01314,1.9860908,-0.45988163,-48.133343,430.65005,21.677383
0.01316,1.7128918,-0.44011784,-45.16601,430.89676,21.682802
0.01318,1.597202,-0.42079818,-42.24649,431.10184,21.688211
0.0132,1.5025486,-0.3899437,-39.379326,431.2876,21.693777
0.01322,1.0107416,-0.34551322,-36.57656,431.53162,21.699295
0.01324,0.5030535,-0.3062342,-33.83709,431.7792,21.70477
0.01326,0.19295485,-0.28722516,-31.158627,431.9777,21.710146
0.01328,0.31281075,-0.28048322,-28.545485,432.16623,21.715456
0.0133,0.1500664,-0.26441166,-25.999063,432.40695,21.720774
0.01332,-0.14676991,-0.23643397,-23.529188,432.64758,21.726112
0.01334,-0.6277872,-0.19845775,-21.129309,432.8388,21.731432
0.01336,-1.3496023,-0.16647744,-18.794159,433.02637,21.736696
0.01338,-1.3665512,-0.16335312,-16.524303,433.26315,21.741995
0.0134,-1.2890025,-0.16299447,-14.317721,433.50583,21.7474
0.01342,-1.5749675,-0.14213224,-12.179479,433.6946,21.75279
0.01344,-2.1979508,-0.11138694,-10.099988,433.95895,21.758688
0.01346,-2.4968545,-0.08902363,-8.071447,434.23157,21.76594
0.01348,-2.664251,-0.06990631,-6.0912104,434.456,21.773243
0.0135,-2.9163537,-0.04297132,-4.154497,434.66278,21.78054
0.01352,-3.4445512,-0.0129065765,-2.2605543,434.8771,21.787848
0.01354,-3.882317,0.0070162867,-0.39992258,435.11053,21.795128
0.01356,-3.947024,0.012525219,1.4365606,435.33643,21.802553
0.01358,-4.065731,0.020255579,3.2533522,435.52136,21.809765
0.0136,-4.5092616,0.039000046,5.056547,435.73083,21.816996
0.01362,-4.8041844,0.059690386,6.852127,435.97266,21.824226
0.01364,-5.209015,0.08564527,8.646399,436.1812,21.831411
0.01366,-5.5815797,0.10971222,10.448372,436.35312,21.838572
0.01368,-5.873741,0.12704122,12.262463,436.58893,21.845695
0.0137,-5.883947,0.14010367,14.094341,436.82816,21.85293
0.01372,-5.537903,0.15444675,15.953209,437.07806,21.860321
0.01374,-5.675148,0.18026094,17.840206,437.25455,21.867796
0.01376,-4.858775,0.20091362,19.762794,437.5428,21.875362
0.01378,-4.372645,0.19789691,21.723614,437.80334,21.883251
0.0138,-3.7459488,0.18667237,23.726387,438.06378,21.891586
0.01382,-3.2858775,0.1823471,25.780752,438.2649,21.899818
0.01384,-2.8505685,0.19217043,27.882244,438.4916,21.908045
0.01386,-2.9523883,0.21714017,30.03588,438.716,21.916294
0.01388,-2.804822,0.23226193,32.24141,438.94928,21.924473
0.0139,-2.4019933,0.2272231,34.49972,439.14273,21.932556
0.01392,-1.9763446,0.21331482,36.818245,439.3717,21.940691
0.01394,-1.3244529,0.20449989,39.18801,439.6042,21.948858
0.01396,-0.9796481,0.21740678,41.611492,439.83582,21.956987
0.01398,-0.73009944,0.2509478,44.085316,439.99643,21.965107
0.014,-0.88706356,0.29105145,46.607563,440.20096,21.97319
0.01402,-0.73320884,0.31139627,49.181618,440.43335,21.981207
0.01404,-0.08642426,0.312432,51.796345,440.64337,21.98911
0.01406,0.3500564,0.31927875,54.452293,440.8159,21.996904
0.01408,0.6736102,0.33666527,57.143673,441.00583,22.004593
0.0141,0.7836809,0.35964793,59.866573,441.20926,22.012146
0.01412,0.9004044,0.37707546,62.619892,441.39227,22.019526
0.01414,1.1959099,0.38506377,65.39306,441.56238,22.026793
0.01416,1.5585177,0.38423082,68.18585,441.7741,22.03402
0.01418,2.042525,0.38160542,70.99144,441.9664,22.041119
0.0142,2.300211,0.38959724,73.80525,442.1138,22.048113
0.01422,2.4075332,0.40433773,76.62265,442.26117,22.055017
0.01424,2.7058256,0.41865188,79.43594,442.4656,22.061863
0.01426,3.1199613,0.43635872,82.24546,442.6165,22.068666
0.01428,3.1613402,0.46219084,85.044876,442.7525,22.075377
0.0143,3.2202528,0.4816278,87.830414,442.90002,22.081953
0.01432,3.7575452,0.49148673,90.595795,443.07962,22.088486
0.01434,4.152539,0.51305395,93.33751,443.21075,22.094976
0.01436,4.2169843,0.5459592,96.05748,443.31967,22.101467
0.01438,4.2434816,0.57572913,98.751144,443.44748,22.107872
0.0144,4.4364247,0.5924011,101.41659,443.62082,22.11422
0.01442,4.8759413,0.60196644,104.048195,443.76746,22.120487
0.01444,5.228565,0.616282,106.64646,443.85168,22.126736
0.01446,5.4242077,0.6390078,109.215416,443.93588,22.13282
0.01448,5.400864,0.6636504,111.75287,444.07565,22.138834
0.0145,5.69618,0.68322617,114.25916,444.19696,22.144821
0.01452,6.04954,0.70596087,116.73116,444.26904,22.150738
0.01454,6.213633,0.7344993,119.172066,444.32657,22.156513
0.01456,6.2164083,0.7627286,121.58774,444.44202,22.16226
0.01458,6.5593896,0.7854654,123.97817,444.52853,22.167995
0.0146,6.4823804,0.802744,126.345634,444.63562,22.17367
0.01462,6.58254,0.8060674,128.69028,444.70645,22.17924
0.01464,6.804319,0.8072018,131.01591,444.7865,22.184721
0.01466,6.8924313,0.820401,133.32947,444.84283,22.190077
0.01468,5.021864,0.8482492,135.63217,444.975,22.19533
0.0147,4.4348693,0.8701477,137.92725,445.0444,22.200466
0.01472,4.173778,0.87799746,140.21776,445.14844,22.205519
0.01474,4.1059966,0.88336694,142.506,445.213,22.21052
0.01476,3.6676621,0.90449965,144.79889,445.24765,22.215527
0.01478,3.0055707,0.93399966,147.09761,445.26868,22.220505
