Time,IL1,IL2,Rede,Vbus11,Vpv
-0.237,1.0384719,-0.6991886,-124.63411,409.40314,21.344543
-0.23698,1.5972608,-0.6944758,-122.883736,409.54282,21.343178
-0.23696,2.1423142,-0.6807637,-121.152985,409.69672,21.34192
-0.23694,2.2788453,-0.6564209,-119.43819,409.8363,21.34071
-0.23692,2.5314598,-0.63850087,-117.72965,409.96335,21.339455
-0.2369,3.0774255,-0.6312709,-116.02206,410.08768,21.338215
-0.23688,3.542964,-0.6205926,-114.309616,410.22897,21.337015
-0.23686,3.904915,-0.6053584,-112.58662,410.3708,21.335838
-0.23684,4.1503015,-0.5895754,-110.84731,410.5222,21.334682
-0.23682,4.5007343,-0.57987684,-109.08269,410.66196,21.333538
-0.2368,4.896318,-0.57337034,-107.29037,410.7979,21.33248
-0.23678,5.0665145,-0.56478435,-105.46573,410.95953,21.33145
-0.23676,4.9797883,-0.55541635,-103.60455,411.1517,21.330462
-0.23674,4.9039707,-0.5508976,-101.70138,411.29898,21.32948
-0.23672,4.9884095,-0.55143476,-99.749466,411.4496,21.32854
-0.2367,4.0696683,-0.5542416,-97.75055,411.66736,21.327637
-0.23668,3.9904745,-0.55695754,-95.70259,411.8616,21.326803
-0.23666,3.7761538,-0.55093396,-93.60406,412.04373,21.326008
-0.23664,3.3460982,-0.54157203,-91.451996,412.22763,21.325277
-0.23662,3.2015638,-0.54048,-89.242836,412.40936,21.324533
-0.2366,3.0027356,-0.5447073,-86.98238,412.56302,21.323784
-0.23658,2.9410136,-0.55032146,-84.67166,412.73254,21.323051
-0.23656,2.860348,-0.5498101,-82.3123,412.92188,21.322271
-0.23654,2.649203,-0.53786683,-79.905266,413.1238,21.321453
-0.23652,2.122426,-0.519267,-77.45012,413.29895,21.320688
-0.2365,1.9806015,-0.5108652,-74.955376,413.4684,21.319933
-0.23648,1.6177143,-0.5101375,-72.42485,413.65225,21.319126
-0.23646,1.3849533,-0.5210315,-69.86276,413.8198,21.318327
-0.23644,1.5484414,-0.53863645,-67.27423,413.98132,21.317562
-0.23642,1.6542218,-0.5403702,-64.66101,414.18317,21.316841
-0.2364,1.0729139,-0.51327837,-62.03225,414.3934,21.31614
-0.23638,0.36441398,-0.48081145,-59.393387,414.6015,21.315416
-0.23636,0.05874838,-0.46951917,-56.74996,414.77036,21.314756
-0.23634,0.075293615,-0.47993577,-54.110287,414.94653,21.314096
-0.23632,0.26085266,-0.4859124,-51.476727,415.12802,21.313562
-0.2363,-0.003639835,-0.46567822,-48.856842,415.3749,21.313162
-0.23628,-0.5511161,-0.42750925,-46.256084,415.5857,21.312784
-0.23626,-1.058992,-0.3919542,-43.679707,415.76764,21.312391
-0.23624,-1.286939,-0.3708602,-41.137333,415.93808,21.312029
-0.23622,-1.506549,-0.35972983,-38.63024,416.14597,21.311691
-0.2362,-1.6352303,-0.35322624,-36.1627,416.35123,21.31134
-0.23618,-1.7827505,-0.34094512,-33.7386,416.53918,21.31103
-0.23616,-2.139874,-0.31772232,-31.36141,416.7228,21.310816
-0.23614,-2.6624923,-0.29476643,-29.039862,416.92966,21.310654
-0.23612,-2.8474097,-0.28301442,-26.772835,417.12225,21.310476
-0.2361,-3.0895097,-0.27165985,-24.560555,417.3155,21.310238
-0.23608,-3.3925822,-0.26019466,-22.4043,417.51862,21.310036
-0.23606,-3.5119238,-0.25127307,-20.304798,417.73907,21.309986
-0.23604,-3.7581306,-0.22897863,-18.268028,417.92346,21.310062
-0.23602,-4.3868585,-0.19413702,-16.289875,418.1037,21.31021
-0.236,-4.9962697,-0.17580768,-14.366972,418.2912,21.310377
-0.23598,-4.813983,-0.17978211,-12.497695,418.49,21.310581
-0.23596,-4.8994837,-0.17133032,-10.679914,418.67767,21.31084
-0.23594,-5.4174676,-0.14193876,-8.915801,418.85855,21.311115
-0.23592,-6.083783,-0.114856675,-7.198563,419.05594,21.311428
-0.2359,-5.8828115,-0.105869606,-5.522691,419.2476,21.311825
-0.23588,-5.6412253,-0.098685674,-3.8842137,419.4487,21.312342
-0.23586,-5.6744323,-0.081990376,-2.2788386,419.65073,21.312836
-0.23584,-4.39954,-0.060004305,-0.70499694,419.9515,21.31341
-0.23582,-4.1623945,-0.03466511,0.84570986,420.1442,21.314009
-0.2358,-4.0179853,-0.013236679,2.3789268,420.34332,21.31456
-0.23578,-3.6840777,-0.0050753932,3.8997757,420.56387,21.31506
-0.23576,-3.0839355,-0.0045912163,5.413431,420.8055,21.315586
-0.23574,-2.6472108,0.0050565233,6.92409,421.00064,21.316189
-0.23572,-2.5253022,0.026753794,8.440271,421.19568,21.316814
-0.2357,-2.4128807,0.04521153,9.965794,421.3963,21.317425
-0.23568,-2.054068,0.052252226,11.505461,421.6266,21.318012
-0.23566,-1.5882415,0.054755446,13.063867,421.81873,21.318693
-0.23564,-1.2053046,0.062107503,14.646052,422.0164,21.319395
-0.23562,-0.8302526,0.07512164,16.259209,422.21368,21.320156
-0.2356,-0.7601233,0.09909314,17.903975,422.40564,21.32097
-0.23558,-0.6698531,0.11758528,19.583542,422.60416,21.321804
-0.23556,-0.22119936,0.11818868,21.300695,422.80206,21.322655
-0.23554,0.2962201,0.11518522,23.059437,422.98447,21.323563
-0.23552,0.60340375,0.12226684,24.864632,423.17184,21.32449
-0.2355,0.6929215,0.13487174,26.713356,423.36285,21.325447
-0.23548,0.8769874,0.1371542,28.606438,423.55746,21.326458
-0.23546,1.3640922,0.12786536,30.54423,423.7343,21.327492
-0.23544,1.7488952,0.122301705,32.528233,423.93906,21.328655
-0.23542,2.086115,0.12689923,34.560734,424.13034,21.329878
-0.2354,2.285966,0.14122422,36.63589,424.30008,21.331142
-0.23538,2.4382222,0.1605451,38.752148,424.467,21.332392
-0.23536,2.5513504,0.17477413,40.90754,424.6509,21.333626
-0.23534,2.8623483,0.17657813,43.10046,424.847,21.334826
-0.23532,3.3936582,0.17410988,45.33113,425.01105,21.33604
-0.2353,3.7187362,0.18376458,47.592224,425.15793,21.337248
-0.23528,3.7567906,0.20469823,49.88045,425.32556,21.338476
-0.23526,3.8542018,0.21947573,52.192352,425.50726,21.339775
-0.23524,4.1183805,0.22262561,54.52355,425.68964,21.341152
-0.23522,4.6983438,0.22076927,56.873287,425.8287,21.342525
-0.2352,4.951311,0.23179062,59.234493,425.99875,21.34393
-0.23518,4.97638,0.25067788,61.603306,426.16345,21.345264
-0.23516,5.111468,0.2652687,63.975903,426.3332,21.346546
-0.23514,5.3816276,0.26957518,66.34631,426.5006,21.34782
-0.23512,5.8672276,0.26903972,68.7141,426.64056,21.349041
-0.2351,6.0780296,0.27874202,71.07398,426.7712,21.350195
-0.23508,6.135365,0.29742867,73.42272,426.92136,21.351357
-0.23506,6.236554,0.3133896,75.757324,427.09473,21.352512
-0.23504,6.302759,0.3229425,78.071754,427.2673,21.35377
-0.23502,6.422481,0.3334622,80.36704,427.40134,21.355051
-0.235,6.3931108,0.351358,82.6405,427.5458,21.35637
-0.23498,6.323143,0.3733068,84.89045,427.71167,21.357742
-0.23496,4.5793686,0.39528984,87.115585,427.92737,21.359095
-0.23494,4.26826,0.41133788,89.3112,428.07584,21.36042
-0.23492,3.9348788,0.42604053,91.480385,428.23178,21.361689
-0.2349,3.5508533,0.44099256,93.62299,428.39392,21.362938
-0.23488,3.0978124,0.45728362,95.7393,428.56506,21.364187
-0.23486,2.8400934,0.4665652,97.829895,428.70535,21.365395
-0.23484,2.680114,0.4738758,99.89228,428.84036,21.3666
-0.23482,2.1586394,0.49278834,101.93145,428.96643,21.367813
-0.2348,1.6075256,0.51159984,103.94904,429.10388,21.368975
-0.23478,1.3789341,0.517608,105.94692,429.24045,21.370121
-0.23476,1.333777,0.5226447,107.9272,429.3593,21.371319
-0.23474,0.9176806,0.5449563,109.88963,429.46796,21.372568
-0.23472,0.2656462,0.5778822,111.840416,429.60388,21.37381
-0.2347,-0.32666588,0.601971,113.781586,429.73276,21.374989
-0.23468,-0.60968876,0.60480857,115.71585,429.8712,21.37613
-0.23466,-0.6121823,0.6021627,117.645905,429.99155,21.37733
-0.23464,-1.1811928,0.61249584,119.57304,430.10254,21.378523
-0.23462,-1.6666257,0.6224503,121.50355,430.22247,21.379663
-0.2346,-1.9345363,0.625328,123.43852,430.3206,21.380857
-0.23458,-2.2137122,0.6324721,125.3804,430.41116,21.3821
-0.23456,-2.5254204,0.6496949,127.33151,430.49847,21.383411
-0.23454,-3.2512197,0.6768966,129.29332,430.57468,21.384655
-0.23452,-3.7358403,0.69083667,131.27118,430.66394,21.385862
-0.2345,-4.1363974,0.68968177,133.26427,430.76895,21.387098
-0.23448,-4.3054857,0.6803754,135.27382,430.88132,21.388403
-0.23446,-4.2814293,0.6773746,137.30089,430.9616,21.389618
-0.23444,-4.5469537,0.6888957,139.34581,430.98706,21.39083
-0.23442,-4.50613,0.6946068,141.41223,431.0593,21.39202
-0.2344,-3.3821914,0.7004699,143.49713,431.1786,21.393164
-0.23438,-3.4476535,0.72053397,145.60011,431.23398,21.39426
-0.23436,-3.4381247,0.73483443,147.72046,431.31503,21.39531
-0.23434,-3.1190886,0.73155355,149.85643,431.40332,21.396355
-0.23432,-2.6295123,0.72237563,152.00975,431.48944,21.39744
-0.2343,-2.3839977,0.7231178,154.17581,431.53296,21.398527
-0.23428,-2.3308206,0.73108387,156.35254,431.56827,21.399597
-0.23426,-1.9360018,0.733882,158.53769,431.61948,21.400728
-0.23424,-1.8573111,0.7404287,160.72711,431.65344,21.401903
-0.23422,-1.7148029,0.7460671,162.92108,431.70477,21.403034
-0.2342,-1.4506861,0.74792254,165.11447,431.75452,21.404146
-0.23418,-1.2000108,0.74795336,167.30421,431.7817,21.405252
-0.23416,-0.7504057,0.7499283,169.48712,431.79645,21.40639
-0.23414,-0.5453655,0.76639897,171.6572,431.7748,21.407492
-0.23412,-0.5695483,0.7918554,173.81412,431.779,21.408546
-0.2341,-0.38590145,0.81425,175.95363,431.8136,21.409597
-0.23408,-0.060628776,0.83215106,178.07256,431.81494,21.41067
-0.23406,-0.06663675,0.85008854,180.16779,431.81174,21.411797
-0.23404,0.16494828,0.8590172,182.23254,431.84525,21.412937
-0.23402,0.4816463,0.86677235,184.267,431.87158,21.414112
-0.234,0.6486481,0.8755893,186.26888,431.85245,21.415363
-0.23398,0.8283001,0.8822799,188.23584,431.82825,21.416601
-0.23396,0.9977258,0.8882152,190.16588,431.8201,21.417803
-0.23394,1.1250571,0.8952055,192.05275,431.80463,21.41892
-0.23392,1.3236848,0.8978157,193.89803,431.77954,21.419939
-0.2339,1.5680627,0.8975021,195.70187,431.73993,21.420855
-0.23388,1.7407656,0.90042484,197.4636,431.72763,21.421713
-0.23386,1.8797688,0.9097535,199.1828,431.73044,21.42261
-0.23384,2.0492578,0.9224579,200.8551,431.68954,21.423513
-0.23382,2.3687131,0.93752706,202.48381,431.62296,21.424358
-0.2338,2.3379266,0.96105224,204.07135,431.58725,21.42515
-0.23378,2.3867915,0.981337,205.61879,431.54385,21.425852
-0.23376,2.6205788,0.9934202,207.12756,431.50955,21.42645
-0.23374,2.8038254,0.9997064,208.59573,431.48105,21.426992
-0.23372,3.0319984,1.0051907,210.02821,431.44318,21.427479
-0.2337,3.213092,1.0145812,211.42871,431.37466,21.427938
-0.23368,3.1765325,1.0270118,212.7998,431.33365,21.428398
-0.23366,3.3539739,1.0307486,214.14427,431.30545,21.428839
-0.23364,3.6493962,1.0306864,215.46248,431.2562,21.429274
-0.23362,3.8040295,1.03499,216.7603,431.17667,21.429752
-0.2336,3.9022563,1.0443728,218.04146,431.121,21.430143
-0.23358,3.9522889,1.0537536,219.3092,431.06384,21.430426
-0.23356,4.1331897,1.0590293,220.56676,431.0106,21.43065
-0.23354,4.3382707,1.0654885,221.81607,430.91592,21.43088
-0.23352,4.4518623,1.0790149,223.06294,430.85388,21.431087
-0.2335,4.316621,1.0883441,224.30984,430.81924,21.43127
-0.23348,4.5774775,1.0804062,225.5597,430.7549,21.431387
-0.23346,5.053845,1.0735891,226.8152,430.6196,21.431538
-0.23344,5.0978956,1.0858966,228.07866,430.51288,21.431694
-0.23342,4.729751,1.0924692,229.35481,430.5023,21.431833
-0.2334,5.1608806,1.0805237,230.64398,430.40512,21.4319
-0.23338,5.482902,1.076067,231.94786,430.27103,21.431963
-0.23336,5.240559,1.0827718,233.26787,430.21866,21.43197
-0.23334,5.291266,1.0821197,234.60533,430.17975,21.431908
-0.23332,5.5170712,1.0772223,235.9632,430.06964,21.431835
-0.2333,5.5350976,1.0843707,237.33951,429.9327,21.431784
-0.23328,4.9726343,1.0983821,238.73427,429.9077,21.43173
-0.23326,3.0614216,1.0917907,240.14714,429.94284,21.431673
-0.23324,2.8436658,1.0788993,241.57751,429.83942,21.431517
-0.23322,2.3579931,1.0758729,243.02641,429.75153,21.431334
-0.2332,1.309584,1.0688409,244.49008,429.76334,21.431143
-0.23318,1.5620623,1.0459223,245.96686,429.71042,21.430958
-0.23316,1.3417153,1.0475384,247.45477,429.53827,21.43081
-0.23314,0.31426662,1.0805815,248.9509,429.3662,21.430616
-0.23312,-0.7085386,1.0905764,250.45474,429.42804,21.430298
-0.2331,-0.49981123,1.0737048,251.96175,429.3972,21.429949
-0.23308,-0.6211749,1.0740074,253.46915,429.1943,21.42955
-0.23306,-1.761622,1.0972164,254.97389,429.03964,21.4291
-0.23304,-2.3830357,1.0860338,256.4711,429.10068,21.428669
-0.23302,-2.2444084,1.0657482,257.9594,429.02423,21.428263
-0.233,-2.3082983,1.0727104,259.43488,428.8399,21.427904
-0.23298,-2.781891,1.0858995,260.8943,428.74075,21.427563
-0.23296,-2.34917,1.0827333,262.33453,428.66953,21.427233
-0.23294,-1.6812044,1.0938491,263.74942,428.5736,21.42688
-0.23292,-2.1606748,1.120226,265.13788,428.40283,21.426483
-0.2329,-2.4361606,1.1189494,266.49747,428.46796,21.42599
-0.23288,-1.1385648,1.0793353,267.82553,428.4498,21.425444
-0.23286,-0.7071657,1.0752337,269.1195,428.19388,21.42484
-0.23284,-1.7290963,1.1120325,270.3733,427.98358,21.42428
-0.23282,-1.2837065,1.1253113,271.5866,427.9913,21.42375
-0.2328,-0.6838186,1.1287707,272.75922,427.8577,21.42324
-0.23278,-0.5886032,1.1551639,273.8896,427.64716,21.422743
-0.23276,-1.6148978,1.1881078,274.9764,427.57065,21.42222
-0.23274,-0.69736797,1.174975,276.01456,427.61166,21.421696
-0.23272,-0.13341829,1.1640948,277.00497,427.42007,21.421188
-0.2327,-0.051620368,1.1853433,277.94955,427.20468,21.420704
-0.23268,-1.2880529,1.2145976,278.84814,427.13327,21.420252
-0.23266,-0.061773147,1.1918501,279.7008,427.16812,21.419878
-0.23264,0.11975994,1.1784014,280.504,426.96472,21.419449
-0.23262,0.15200137,1.1862631,281.25983,426.775,21.418962
-0.2326,-0.90343094,1.191874,281.97168,426.79608,21.418406
-0.23258,0.5765669,1.1524723,282.6406,426.78915,21.41762
-0.23256,0.5947024,1.1393036,283.26773,426.54086,21.416712
-0.23254,0.4296387,1.1500236,283.8511,426.3557,21.415707
-0.23252,-0.7309267,1.1502656,284.39365,426.4299,21.414646
-0.2325,1.0524505,1.1002724,284.8992,426.42337,21.413496
-0.23248,1.0064944,1.0862606,285.36948,426.16074,21.412209
-0.23246,0.74621475,1.0985075,285.8062,425.98132,21.410864
-0.23244,-0.4215898,1.0968134,286.2086,426.08694,21.409454
-0.23242,1.5057731,1.0475013,286.5795,426.05054,21.408022
-0.2324,1.2938275,1.0408849,286.92255,425.7941,21.406603
-0.23238,0.9914582,1.0550842,287.23938,425.64764,21.405123
-0.23236,1.537037,1.0534774,287.5316,425.67847,21.403633
-0.23234,1.9818375,1.0785837,287.79898,425.41272,21.40212
-0.23232,1.3507888,1.1314821,288.0438,425.25946,21.40055
-0.2323,0.7419118,1.162739,288.26865,425.25842,21.398937
-0.23228,0.08098012,1.1344993,288.4747,425.5237,21.397419
-0.23226,2.750121,1.0574285,288.6631,425.40506,21.395866
-0.23224,2.4469438,1.0558733,288.8334,425.02875,21.394268
-0.23222,1.804695,1.092804,288.98688,424.81107,21.39266
-0.2322,1.9832551,1.1066483,289.12518,424.87473,21.391047
-0.23218,2.5601811,1.1279367,289.24878,424.6675,21.38936
-0.23216,2.1684773,1.1679082,289.35812,424.5225,21.387611
-0.23214,1.6759496,1.1930854,289.45227,424.48312,21.385855
-0.23212,2.5481455,1.1734525,289.53168,424.56558,21.384056
-0.2321,3.3544319,1.1798387,289.5973,424.25137,21.38221
-0.23208,2.7920246,1.2295115,289.64908,423.99457,21.380365
-0.23206,2.0101576,1.2704103,289.68695,423.9366,21.378521
-0.23204,3.5570407,1.2980648,289.70984,423.71536,21.376654
-0.23202,2.952018,1.3709157,289.71762,423.45206,21.374798
-0.232,2.6932876,1.4350541,289.71118,423.31085,21.373001
-0.23198,2.0877795,1.4553741,289.69046,423.40622,21.37128
-0.23196,3.4042575,1.3992643,289.65543,423.5198,21.369602
-0.23194,4.4165926,1.3721243,289.60516,423.1359,21.367882
-0.23192,3.2730975,1.3905553,289.53986,422.87195,21.366133
-0.2319,3.1087677,1.3834835,289.46082,422.84372,21.364378
-0.23188,4.7522507,1.3845856,289.36844,422.48282,21.362583
-0.23186,3.907913,1.4479175,289.2633,422.10605,21.360794
-0.23184,3.480142,1.5087544,289.14545,421.90744,21.358957
-0.23182,2.7876678,1.5178143,289.01575,422.04575,21.357182
-0.2318,4.8276024,1.4895866,288.87625,421.83447,21.355415
-0.23178,4.5668406,1.5102013,288.72824,421.45636,21.353542
-0.23176,3.9672852,1.5241977,288.57312,421.30258,21.351442
-0.23174,3.8207037,1.4975678,288.41248,421.32468,21.349373
-0.23172,5.536201,1.4750758,288.24814,420.95944,21.347336
-0.2317,4.7136397,1.5142242,288.0826,420.5821,21.345318
-0.23168,4.0802608,1.5538604,287.91803,420.396,21.343151
-0.23166,3.2988238,1.540333,287.75662,420.55954,21.340984
-0.23164,3.0792656,1.4883724,287.6015,420.3653,21.338772
-0.23162,2.3595152,1.4913688,287.4553,419.97128,21.336544
-0.2316,0.97558546,1.4992187,287.32022,419.82974,21.334255
-0.23158,-0.08746377,1.4636368,287.19885,419.9303,21.331884
-0.23156,1.1409601,1.416631,287.09366,419.63516,21.329483
-0.23154,-0.059287354,1.4248965,287.00882,419.27838,21.327106
-0.23152,-1.0570359,1.441013,286.947,419.1166,21.324656
-0.2315,-2.3684623,1.4124637,286.9092,419.25192,21.322208
-0.23148,-1.1779741,1.3569957,286.8976,419.06952,21.319763
-0.23146,-1.3597769,1.344539,286.9142,418.74908,21.317291
-0.23144,-2.1951847,1.3507397,286.96304,418.54306,21.314878
-0.23142,-0.81648153,1.3443274,287.04587,418.50662,21.312428
-0.2314,-1.3417379,1.3689593,287.16168,418.15973,21.309984
-0.23138,-1.4778273,1.397995,287.31137,418.00723,21.307495
-0.23136,-2.345826,1.4006381,287.49545,417.99744,21.305008
-0.23134,-0.46786866,1.3579805,287.7165,418.04117,21.302425
-0.23132,-0.6947377,1.3535205,287.97437,417.6859,21.29982
-0.2313,-0.9065582,1.3687924,288.2658,417.40314,21.29718
-0.23128,-2.0757313,1.3691938,288.58966,417.37933,21.294521
-0.23126,-0.21200968,1.3183765,288.94443,417.44058,21.291874
-0.23124,-0.38204497,1.3016387,289.3297,417.1128,21.289217
-0.23122,-0.61281013,1.3031449,289.74316,416.85272,21.286495
-0.2312,0.004092044,1.2916477,290.17947,416.80048,21.283781
-0.23118,0.42780542,1.3005998,290.6354,416.51254,21.281076
-0.23116,-0.17786662,1.3433931,291.10715,416.25385,21.27835
-0.23114,-0.9035164,1.3656889,291.59076,416.15128,21.275637
-0.23112,-0.10343358,1.3322103,292.0816,416.27032,21.272923
-0.2311,0.88673425,1.3002113,292.57373,416.03452,21.27015
-0.23108,-0.23623511,1.3144997,293.06198,415.74643,21.267273
-0.23106,-0.49265468,1.300657,293.54095,415.7065,21.264402
-0.23104,0.56649715,1.241614,294.00323,415.75882,21.261635
-0.23102,1.4559599,1.2111058,294.4428,415.42432,21.258905
-0.231,-0.00047498854,1.2386969,294.8546,415.12665,21.256151
-0.23098,-0.4113935,1.2297851,295.2327,415.14664,21.253355
-0.23096,1.6574582,1.1917651,295.57126,415.0021,21.25051
-0.23094,1.1255307,1.2208377,295.8604,414.65723,21.24764
-0.23092,0.09465606,1.2540942,296.09418,414.58917,21.244776
-0.2309,-0.11287192,1.2312436,296.27008,414.64627,21.241907
-0.23088,2.0771115,1.1845022,296.38287,414.4815,21.239079
-0.23086,1.5989115,1.214074,296.42767,414.09427,21.236261
-0.23084,0.39871383,1.2556865,296.3943,414.0074,21.23342
-0.23082,1.5299249,1.2409486,296.27805,414.00388,21.230587
-0.2308,2.4125533,1.25709,296.08054,413.61322,21.227762
-0.23078,0.9012722,1.328477,295.79858,413.4169,21.224926
-0.23076,0.49367547,1.3509674,295.42963,413.50348,21.222153
-0.23074,2.0550137,1.3099138,294.96536,413.52774,21.219484
-0.23072,3.0527215,1.3172698,294.4038,413.05295,21.21686
-0.2307,1.3776695,1.3956501,293.7509,412.80573,21.214214
-0.23068,0.9581796,1.433112,293.0066,412.80966,21.211472
-0.23066,0.763745,1.39986,292.1715,412.9889,21.20873
-0.23064,3.1526048,1.3344008,291.2413,412.81744,21.205975
-0.23062,2.766841,1.3474847,290.2172,412.40738,21.20317
-0.2306,1.8034451,1.3758836,289.1088,412.26382,21.20034
-0.23058,1.3617344,1.3615727,287.9195,412.34488,21.197521
-0.23056,3.305968,1.326478,286.65323,412.16626,21.194695
-0.23054,2.8908498,1.3558874,285.31058,411.83704,21.191868
-0.23052,2.0595005,1.3854858,283.89575,411.7649,21.188967
-0.2305,1.9349015,1.369539,282.42038,411.85156,21.186049
-0.23048,3.9233687,1.3477175,280.89053,411.6055,21.183187
-0.23046,3.2433507,1.3978579,279.31265,411.2262,21.180323
-0.23044,2.754687,1.4599928,277.69232,411.03583,21.177452
-0.23042,1.9780964,1.4816236,276.0354,411.18307,21.174643
-0.2304,3.4737804,1.4225744,274.35327,411.30182,21.17177
-0.23038,4.598708,1.3953136,272.6532,410.88882,21.16876
-0.23036,3.3789136,1.429466,270.94272,410.6256,21.165741
-0.23034,3.0276926,1.4430972,269.23087,410.66058,21.162796
-0.23032,4.0734262,1.4057262,267.52353,410.64316,21.159891
-0.2303,4.871153,1.4030856,265.82925,410.26154,21.156948
-0.23028,4.3089457,1.4492667,264.15494,409.99628,21.153994
-0.23026,3.4704895,1.4907677,262.50705,410.02786,21.15104
-0.23024,3.2749069,1.4909902,260.8959,410.0566,21.1481
-0.23022,5.150126,1.4557844,259.3254,409.88287,21.145193
-0.2302,4.824532,1.460955,257.79965,409.63947,21.142263
-0.23018,4.3512826,1.4717292,256.32312,409.57562,21.139404
-0.23016,4.7027116,1.4392918,254.89972,409.5956,21.136578
-0.23014,5.096615,1.3769014,253.53818,409.58688,21.133764
-0.23012,3.5235023,1.3504658,252.23901,409.37082,21.130901
-0.2301,2.5190923,1.3717263,251.00108,409.13547,21.128185
-0.23008,1.8317964,1.3789496,249.82532,409.09613,21.125465
-0.23006,1.617926,1.3957362,248.71199,408.93256,21.12274
-0.23004,1.0460968,1.4356925,247.66579,408.71954,21.120026
-0.23002,-0.5324103,1.4630674,246.6832,408.71637,21.117352
-0.23,-0.21294469,1.4418697,245.75853,408.73526,21.114681
-0.22998,-0.058793105,1.4291412,244.88892,408.57974,21.112057
-0.22996,-0.6910205,1.4505706,244.07071,408.31796,21.109528
-0.22994,-2.266808,1.4685622,243.30336,408.26733,21.106997
-0.22992,-2.3022423,1.4364711,242.57959,408.31677,21.104485
-0.2299,-2.0989873,1.3963623,241.89117,408.24396,21.102016
-0.22988,-2.168212,1.3820795,241.23203,408.02585,21.099634
-0.22986,-2.9539373,1.3775486,240.59561,407.92096,21.097326
-0.22984,-2.7333946,1.3441998,239.97609,407.93637,21.095037
-0.22982,-1.8254803,1.3041528,239.36375,407.93073,21.093
-0.2298,-1.7861111,1.2837449,238.75055,407.7739,21.091177
-0.22978,-2.0348217,1.2716732,238.12875,407.7066,21.089407
-0.22976,-1.8413857,1.2499149,237.49057,407.67587,21.087637
-0.22974,-1.6115927,1.2297758,236.82634,407.5989,21.085884
-0.22972,-1.6979153,1.2153492,236.12593,407.5153,21.084204
-0.2297,-1.7343093,1.1932019,235.3841,407.52957,21.08261
-0.22968,-1.3202206,1.1618459,234.59352,407.4924,21.081043
-0.22966,-1.204053,1.1406715,233.74718,407.41675,21.079554
-0.22964,-1.2586832,1.1281217,232.8341,407.35168,21.078104
-0.22962,-1.4099271,1.111984,231.84576,407.37518,21.07659
-0.2296,-1.1437323,1.0852672,230.78175,407.3816,21.075037
-0.22958,-0.7741881,1.0593983,229.63705,407.31967,21.073492
-0.22956,-0.64766914,1.0475186,228.40727,407.25662,21.072004
-0.22954,-0.927751,1.0448359,227.08296,407.27078,21.070559
-0.22952,-0.6836541,1.0326685,225.65883,407.27585,21.069101
-0.2295,-0.5053279,1.0228099,224.14,407.2281,21.06771
-0.22948,-0.47058833,1.0196738,222.5251,407.2266,21.06633
-0.22946,-0.52970576,1.0169406,220.81342,407.25955,21.065008
-0.22944,-0.17102781,1.0032114,218.99959,407.2955,21.06371
-0.22942,0.17273371,0.9960217,217.0822,407.24603,21.06246
-0.2294,0.009865344,1.0068372,215.07121,407.2386,21.061296
-0.22938,-0.08474914,1.016694,212.96918,407.29962,21.06017
-0.22936,0.1628335,1.0124884,210.77933,407.35822,21.059114
-0.22934,0.43624762,1.0059198,208.50159,407.37012,21.058123
-0.22932,0.5544683,1.0064481,206.13809,407.3906,21.057213
-0.2293,0.3921136,1.0072597,203.70168,407.4455,21.056374
-0.22928,0.73770964,0.99210775,201.19809,407.55682,21.05556
-0.22926,1.105747,0.9810283,198.63358,407.56052,21.054808
-0.22924,1.2071311,0.98411113,196.0134,407.55707,21.054165
-0.22922,1.2820114,0.99417245,193.34177,407.57758,21.05354
-0.2292,1.1152726,1.0042474,190.63173,407.6822,21.052986
-0.22918,1.3605819,1.0000911,187.8907,407.7747,21.052494
-0.22916,1.6328485,0.98739517,185.12616,407.81696,21.051989
-0.22914,1.9149437,0.9716306,182.34732,407.8705,21.05145
-0.22912,2.1074967,0.962424,179.55855,407.95764,21.050976
-0.2291,2.2276573,0.9589141,176.7704,408.01062,21.050522
-0.22908,2.4002821,0.954759,173.98999,408.0482,21.050085
-0.22906,2.488315,0.95223176,171.22408,408.09702,21.049688
-0.22904,2.583304,0.9422499,168.48341,408.23267,21.04931
-0.22902,2.9345777,0.92124295,165.77057,408.307,21.049015
-0.229,3.3335195,0.90392417,163.09166,408.34543,21.048742
-0.22898,3.3321073,0.8988458,160.45163,408.40137,21.048592
-0.22896,3.4501595,0.8889094,157.8549,408.5031,21.048506
-0.22894,3.7345943,0.87157106,155.31102,408.59308,21.048487
-0.22892,4.011067,0.8552206,152.81929,408.66708,21.048487
-0.2289,4.269482,0.844562,150.38075,408.72263,21.048532
-0.22888,4.347445,0.8338314,147.99709,408.8353,21.048706
-0.22886,4.51585,0.8182794,145.66927,408.9451,21.048988
-0.22884,4.845554,0.7985963,143.40349,409.04834,21.049332
-0.22882,5.146706,0.77930605,141.19525,409.11084,21.049757
-0.2288,5.322801,0.76498383,139.0413,409.2156,21.050222
-0.22878,5.4893856,0.7541139,136.93977,409.32953,21.050755
-0.22876,5.436708,0.73867255,134.88821,409.46722,21.051388
-0.22874,5.6992817,0.71270597,132.88835,409.56378,21.052094
-0.22872,5.7733245,0.69358855,130.93248,409.68698,21.052942
-0.2287,5.64591,0.68175906,129.01482,409.8409,21.053864
-0.22868,3.7197113,0.6688895,127.13078,410.04346,21.054808
-0.22866,3.297713,0.6495757,125.27545,410.184,21.055784
