w,g1,f1
13278,1.0809,-120.8
13279,1.0724,-120.61
13279,1.064,-120.41
13280,1.0558,-120.21
13281,1.0478,-120
13282,1.0399,-119.8
13283,1.0322,-119.59
13284,1.0246,-119.37
13285,1.0172,-119.15
13286,1.0099,-118.93
13287,1.0028,-118.71
13288,0.99586,-118.48
13289,0.98903,-118.25
13290,0.98233,-118.02
13290,0.97577,-117.79
13291,0.96934,-117.55
13292,0.96303,-117.31
13293,0.95685,-117.07
13294,0.9508,-116.82
13295,0.94486,-116.57
13296,0.93904,-116.32
13297,0.93333,-116.07
13298,0.92774,-115.82
13299,0.92225,-115.56
13300,0.91688,-115.3
13301,0.91161,-115.04
13302,0.90644,-114.78
13302,0.90138,-114.51
13303,0.89641,-114.24
13304,0.89154,-113.97
13305,0.88677,-113.7
13306,0.88209,-113.43
13307,0.8775,-113.16
13308,0.87301,-112.88
13309,0.8686,-112.6
13310,0.86428,-112.33
13311,0.86005,-112.04
13312,0.8559,-111.76
13313,0.85183,-111.48
13313,0.84784,-111.19
13314,0.84394,-110.91
13315,0.84011,-110.62
13316,0.83636,-110.33
13317,0.83268,-110.04
13318,0.82908,-109.75
13319,0.82555,-109.45
13320,0.8221,-109.16
13321,0.81871,-108.86
13322,0.8154,-108.57
13323,0.81215,-108.27
13324,0.80897,-107.97
13325,0.80586,-107.67
13325,0.80282,-107.37
13326,0.79983,-107.07
13327,0.79692,-106.76
13328,0.79406,-106.46
13329,0.79127,-106.15
13330,0.78854,-105.85
13331,0.78587,-105.54
13332,0.78325,-105.23
13333,0.7807,-104.92
13334,0.7782,-104.61
13335,0.77576,-104.3
13336,0.77338,-103.99
13336,0.77106,-103.68
13337,0.76878,-103.37
13338,0.76657,-103.05
13339,0.7644,-102.74
13340,0.76229,-102.42
13341,0.76023,-102.11
13342,0.75822,-101.79
13343,0.75627,-101.48
13344,0.75436,-101.16
13345,0.75251,-100.84
13346,0.7507,-100.52
13347,0.74895,-100.2
13348,0.74724,-99.882
13348,0.74558,-99.561
13349,0.74397,-99.24
13350,0.7424,-98.918
13351,0.74089,-98.596
13352,0.73941,-98.274
13353,0.73799,-97.951
13354,0.73661,-97.627
13355,0.73527,-97.303
13356,0.73398,-96.979
13357,0.73274,-96.654
13358,0.73154,-96.329
13359,0.73038,-96.003
13360,0.72927,-95.678
13360,0.7282,-95.351
13361,0.72717,-95.025
13362,0.72619,-94.698
13363,0.72524,-94.371
13364,0.72434,-94.043
13365,0.72349,-93.715
13366,0.72267,-93.387
13367,0.7219,-93.059
13368,0.72116,-92.73
13369,0.72047,-92.401
13370,0.71982,-92.072
13371,0.71921,-91.743
13372,0.71864,-91.414
13372,0.71811,-91.084
13373,0.71763,-90.754
13374,0.71718,-90.424
13375,0.71677,-90.094
13376,0.7164,-89.764
13377,0.71608,-89.434
13378,0.71579,-89.104
13379,0.71554,-88.773
13380,0.71534,-88.442
13381,0.71517,-88.112
13382,0.71504,-87.781
13383,0.71495,-87.45
13384,0.71491,-87.12
13384,0.7149,-86.789
13385,0.71493,-86.458
13386,0.715,-86.127
13387,0.71511,-85.796
13388,0.71526,-85.466
13389,0.71546,-85.135
13390,0.71569,-84.804
13391,0.71596,-84.474
13392,0.71627,-84.143
13393,0.71662,-83.813
13394,0.71701,-83.483
13395,0.71745,-83.152
13396,0.71792,-82.822
13396,0.71843,-82.492
13397,0.71899,-82.163
13398,0.71958,-81.833
13399,0.72022,-81.504
13400,0.7209,-81.175
13401,0.72162,-80.846
13402,0.72238,-80.517
13403,0.72319,-80.188
13404,0.72403,-79.86
13405,0.72492,-79.532
13406,0.72585,-79.204
13407,0.72683,-78.877
13408,0.72785,-78.55
13409,0.72891,-78.223
13409,0.73001,-77.896
13410,0.73116,-77.57
13411,0.73236,-77.245
13412,0.7336,-76.919
13413,0.73488,-76.594
13414,0.73621,-76.27
13415,0.73759,-75.945
13416,0.73901,-75.622
13417,0.74048,-75.298
13418,0.74199,-74.976
13419,0.74356,-74.653
13420,0.74517,-74.332
13421,0.74683,-74.01
13422,0.74854,-73.69
13422,0.7503,-73.369
13423,0.75211,-73.05
13424,0.75397,-72.731
13425,0.75589,-72.412
13426,0.75785,-72.095
13427,0.75987,-71.777
13428,0.76194,-71.461
13429,0.76406,-71.145
13430,0.76624,-70.83
13431,0.76847,-70.516
13432,0.77076,-70.202
13433,0.77311,-69.89
13434,0.77551,-69.578
13434,0.77797,-69.266
13435,0.78049,-68.956
13436,0.78307,-68.647
13437,0.78571,-68.338
13438,0.78841,-68.03
13439,0.79117,-67.724
13440,0.794,-67.418
13441,0.79689,-67.113
13442,0.79984,-66.809
13443,0.80286,-66.507
13444,0.80595,-66.205
13445,0.80911,-65.904
13446,0.81234,-65.605
13447,0.81563,-65.307
13447,0.819,-65.009
13448,0.82244,-64.714
13449,0.82595,-64.419
13450,0.82954,-64.126
13451,0.83321,-63.834
13452,0.83695,-63.543
13453,0.84077,-63.254
13454,0.84468,-62.966
13455,0.84866,-62.679
13456,0.85273,-62.394
13457,0.85688,-62.111
13458,0.86112,-61.829
13459,0.86545,-61.549
13460,0.86987,-61.27
13461,0.87438,-60.994
13461,0.87898,-60.719
13462,0.88368,-60.445
13463,0.88848,-60.174
13464,0.89337,-59.904
13465,0.89837,-59.637
13466,0.90347,-59.371
13467,0.90867,-59.107
13468,0.91398,-58.846
13469,0.9194,-58.587
13470,0.92493,-58.33
13471,0.93058,-58.075
13472,0.93634,-57.822
13473,0.94223,-57.572
13474,0.94823,-57.325
13474,0.95436,-57.08
13475,0.96062,-56.837
13476,0.967,-56.597
13477,0.97352,-56.36
13478,0.98018,-56.126
13479,0.98697,-55.895
13480,0.99391,-55.667
13481,1.001,-55.442
13482,1.0082,-55.219
13483,1.0156,-55.001
13484,1.0232,-54.785
13485,1.0309,-54.573
13486,1.0387,-54.365
13487,1.0468,-54.16
13487,1.055,-53.959
13488,1.0633,-53.762
13489,1.0719,-53.569
13490,1.0806,-53.38
13491,1.0896,-53.195
13492,1.0987,-53.015
13493,1.108,-52.839
13494,1.1176,-52.668
13495,1.1273,-52.501
13496,1.1373,-52.34
13497,1.1475,-52.183
13498,1.1579,-52.032
13499,1.1685,-51.886
13500,1.1794,-51.746
13501,1.1905,-51.611
13501,1.2019,-51.483
13502,1.2135,-51.36
13503,1.2254,-51.244
13504,1.2376,-51.135
13505,1.25,-51.032
13506,1.2627,-50.937
13507,1.2758,-50.848
13508,1.2891,-50.767
13509,1.3027,-50.694
13510,1.3167,-50.629
13511,1.3309,-50.572
13512,1.3456,-50.523
13513,1.3605,-50.484
13514,1.3758,-50.453
13515,1.3915,-50.433
13515,1.4075,-50.422
13516,1.4239,-50.421
13517,1.4407,-50.431
13518,1.4579,-50.451
13519,1.4755,-50.483
13520,1.4936,-50.527
13521,1.512,-50.583
13522,1.5309,-50.651
13523,1.5503,-50.733
13524,1.5701,-50.828
13525,1.5903,-50.937
13526,1.6111,-51.061
13527,1.6323,-51.2
13528,1.654,-51.354
13529,1.6762,-51.525
13529,1.699,-51.713
13530,1.7222,-51.918
13531,1.746,-52.141
13532,1.7703,-52.383
13533,1.7951,-52.645
13534,1.8205,-52.926
13535,1.8464,-53.229
13536,1.8728,-53.553
13537,1.8998,-53.899
13538,1.9273,-54.269
13539,1.9553,-54.663
13540,1.9838,-55.081
13541,2.0128,-55.525
13542,2.0423,-55.996
13543,2.0722,-56.493
13544,2.1026,-57.019
13544,2.1334,-57.574
13545,2.1645,-58.158
13546,2.1959,-58.773
13547,2.2277,-59.418
13548,2.2596,-60.096
13549,2.2917,-60.806
13550,2.3239,-61.549
13551,2.3561,-62.326
13552,2.3882,-63.137
13553,2.4202,-63.983
13554,2.4519,-64.863
13555,2.4832,-65.777
13556,2.514,-66.727
13557,2.5441,-67.711
13558,2.5735,-68.729
13558,2.602,-69.781
13559,2.6294,-70.866
13560,2.6556,-71.982
13561,2.6805,-73.129
13562,2.7038,-74.306
13563,2.7255,-75.509
13564,2.7454,-76.739
13565,2.7633,-77.992
13566,2.7792,-79.267
13567,2.7928,-80.56
13568,2.8041,-81.869
13569,2.813,-83.191
13570,2.8195,-84.523
13571,2.8234,-85.861
13572,2.8247,-87.204
13573,2.8234,-88.547
13573,2.8196,-89.886
13574,2.8132,-91.22
13575,2.8043,-92.544
13576,2.793,-93.856
13577,2.7794,-95.153
13578,2.7635,-96.431
13579,2.7456,-97.689
13580,2.7256,-98.924
13581,2.7039,-100.13
13582,2.6804,-101.32
13583,2.6554,-102.47
13584,2.6291,-103.59
13585,2.6015,-104.68
13586,2.5728,-105.74
13587,2.5432,-106.77
13588,2.5128,-107.76
13588,2.4818,-108.71
13589,2.4503,-109.64
13590,2.4183,-110.52
13591,2.3861,-111.37
13592,2.3537,-112.19
13593,2.3212,-112.97
13594,2.2887,-113.72
13595,2.2563,-114.44
13596,2.224,-115.12
13597,2.192,-115.78
13598,2.1602,-116.4
13599,2.1288,-116.99
13600,2.0977,-117.54
13601,2.067,-118.08
13602,2.0368,-118.58
13603,2.007,-119.05
13604,1.9777,-119.5
13604,1.9489,-119.92
13605,1.9206,-120.32
13606,1.8928,-120.69
13607,1.8656,-121.04
13608,1.8389,-121.37
13609,1.8127,-121.67
13610,1.7871,-121.96
13611,1.762,-122.22
13612,1.7375,-122.47
13613,1.7135,-122.69
13614,1.69,-122.9
13615,1.6671,-123.09
13616,1.6446,-123.26
13617,1.6227,-123.41
13618,1.6012,-123.55
13619,1.5803,-123.68
13620,1.5598,-123.79
13620,1.5398,-123.88
13621,1.5203,-123.96
13622,1.5012,-124.03
13623,1.4826,-124.09
13624,1.4644,-124.13
13625,1.4466,-124.16
13626,1.4293,-124.18
13627,1.4123,-124.19
13628,1.3957,-124.19
13629,1.3796,-124.18
13630,1.3637,-124.16
13631,1.3483,-124.12
13632,1.3332,-124.08
13633,1.3185,-124.03
13634,1.3041,-123.98
13635,1.29,-123.91
13636,1.2762,-123.83
13636,1.2628,-123.75
13637,1.2497,-123.66
13638,1.2368,-123.56
13639,1.2243,-123.46
13640,1.212,-123.34
13641,1.2,-123.23
13642,1.1883,-123.1
13643,1.1768,-122.97
13644,1.1656,-122.83
13645,1.1546,-122.69
13646,1.1439,-122.54
13647,1.1334,-122.38
13648,1.1231,-122.23
13649,1.1131,-122.06
13650,1.1033,-121.89
13651,1.0936,-121.72
13652,1.0842,-121.54
13652,1.075,-121.35
13653,1.066,-121.16
13654,1.0572,-120.97
13655,1.0486,-120.77
13656,1.0401,-120.57
13657,1.0318,-120.37
13658,1.0237,-120.16
13659,1.0158,-119.95
13660,1.0081,-119.73
13661,1.0005,-119.51
13662,0.99301,-119.29
13663,0.98572,-119.06
13664,0.97858,-118.83
13665,0.97158,-118.6
13666,0.96473,-118.36
13667,0.95802,-118.12
13668,0.95145,-117.88
13669,0.94501,-117.63
13669,0.93871,-117.39
13670,0.93253,-117.14
13671,0.92648,-116.88
13672,0.92055,-116.63
13673,0.91474,-116.37
13674,0.90904,-116.11
13675,0.90347,-115.85
13676,0.898,-115.58
13677,0.89265,-115.32
13678,0.8874,-115.05
13679,0.88226,-114.78
13680,0.87723,-114.5
13681,0.87229,-114.23
13682,0.86746,-113.95
13683,0.86272,-113.67
13684,0.85808,-113.39
13685,0.85354,-113.11
13686,0.84908,-112.82
13686,0.84472,-112.53
13687,0.84045,-112.25
13688,0.83626,-111.96
13689,0.83216,-111.67
13690,0.82814,-111.37
13691,0.8242,-111.08
13692,0.82035,-110.78
13693,0.81658,-110.49
13694,0.81288,-110.19
13695,0.80926,-109.89
13696,0.80572,-109.59
13697,0.80225,-109.28
13698,0.79885,-108.98
13699,0.79553,-108.67
13700,0.79228,-108.37
13701,0.7891,-108.06
13702,0.78598,-107.75
13703,0.78293,-107.44
13703,0.77996,-107.13
13704,0.77704,-106.82
13705,0.77419,-106.5
13706,0.77141,-106.19
13707,0.76868,-105.88
13708,0.76602,-105.56
13709,0.76342,-105.24
13710,0.76088,-104.92
13711,0.7584,-104.61
13712,0.75598,-104.29
13713,0.75361,-103.97
13714,0.7513,-103.64
13715,0.74905,-103.32
13716,0.74686,-103
13717,0.74472,-102.68
13718,0.74263,-102.35
13719,0.7406,-102.03
13720,0.73862,-101.7
13721,0.73669,-101.37
13721,0.73482,-101.05
13722,0.73299,-100.72
13723,0.73122,-100.39
13724,0.7295,-100.06
13725,0.72782,-99.733
13726,0.7262,-99.403
13727,0.72463,-99.072
13728,0.7231,-98.741
13729,0.72162,-98.41
13730,0.72019,-98.077
13731,0.71881,-97.745
13732,0.71747,-97.412
13733,0.71618,-97.078
13734,0.71493,-96.744
13735,0.71373,-96.41
13736,0.71258,-96.075
13737,0.71147,-95.74
13738,0.7104,-95.404
13739,0.70938,-95.068
13740,0.70841,-94.732
13740,0.70747,-94.396
13741,0.70658,-94.059
13742,0.70574,-93.722
13743,0.70493,-93.384
13744,0.70417,-93.047
13745,0.70346,-92.709
13746,0.70278,-92.37
13747,0.70215,-92.032
13748,0.70156,-91.693
13749,0.70101,-91.355
13750,0.7005,-91.016
13751,0.70004,-90.677
13752,0.69962,-90.337
13753,0.69923,-89.998
13754,0.69889,-89.658
13755,0.69859,-89.318
13756,0.69834,-88.979
13757,0.69812,-88.639
13758,0.69794,-88.299
13759,0.69781,-87.959
13759,0.69771,-87.619
13760,0.69766,-87.279
13761,0.69765,-86.939
13762,0.69768,-86.598
13763,0.69775,-86.258
13764,0.69786,-85.918
13765,0.69801,-85.578
13766,0.69821,-85.238
13767,0.69844,-84.898
13768,0.69872,-84.558
13769,0.69904,-84.219
13770,0.6994,-83.879
13771,0.6998,-83.539
13772,0.70024,-83.2
13773,0.70073,-82.861
13774,0.70125,-82.521
13775,0.70182,-82.182
13776,0.70244,-81.844
13777,0.70309,-81.505
13778,0.70379,-81.167
13778,0.70453,-80.828
13779,0.70531,-80.491
13780,0.70614,-80.153
13781,0.70701,-79.815
13782,0.70792,-79.478
13783,0.70888,-79.142
13784,0.70988,-78.805
13785,0.71093,-78.469
13786,0.71203,-78.133
13787,0.71316,-77.798
13788,0.71435,-77.463
13789,0.71558,-77.128
13790,0.71686,-76.794
13791,0.71818,-76.46
13792,0.71955,-76.126
13793,0.72097,-75.794
13794,0.72244,-75.461
13795,0.72396,-75.129
13796,0.72552,-74.798
13797,0.72714,-74.467
13798,0.7288,-74.137
13798,0.73052,-73.807
13799,0.73229,-73.478
13800,0.73411,-73.149
13801,0.73598,-72.821
13802,0.7379,-72.494
13803,0.73988,-72.167
13804,0.74191,-71.841
13805,0.744,-71.516
13806,0.74614,-71.192
13807,0.74834,-70.868
13808,0.7506,-70.545
13809,0.75291,-70.223
13810,0.75529,-69.901
13811,0.75772,-69.581
13812,0.76021,-69.261
13813,0.76276,-68.943
13814,0.76538,-68.625
13815,0.76806,-68.308
13816,0.7708,-67.992
13817,0.7736,-67.677
13818,0.77648,-67.364
13819,0.77941,-67.051
13819,0.78242,-66.739
13820,0.78549,-66.429
13821,0.78864,-66.119
13822,0.79185,-65.811
13823,0.79514,-65.504
13824,0.7985,-65.198
13825,0.80194,-64.894
13826,0.80545,-64.59
13827,0.80904,-64.289
13828,0.81271,-63.988
13829,0.81646,-63.689
13830,0.82028,-63.392
13831,0.8242,-63.096
13832,0.82819,-62.801
13833,0.83228,-62.508
13834,0.83645,-62.217
13835,0.8407,-61.927
13836,0.84506,-61.639
13837,0.8495,-61.353
13838,0.85404,-61.069
13839,0.85867,-60.786
13840,0.8634,-60.505
13840,0.86824,-60.227
13841,0.87317,-59.95
13842,0.87822,-59.676
13843,0.88336,-59.403
13844,0.88862,-59.133
13845,0.89399,-58.865
13846,0.89947,-58.599
13847,0.90507,-58.336
13848,0.91079,-58.075
13849,0.91663,-57.816
13850,0.92259,-57.561
13851,0.92868,-57.307
13852,0.9349,-57.057
13853,0.94126,-56.809
13854,0.94775,-56.564
13855,0.95437,-56.323
13856,0.96115,-56.084
13857,0.96806,-55.848
13858,0.97513,-55.616
13859,0.98235,-55.387
13860,0.98972,-55.161
13861,0.99726,-54.939
13862,1.005,-54.72
13862,1.0128,-54.505
13863,1.0209,-54.295
13864,1.0291,-54.088
13865,1.0375,-53.885
13866,1.0461,-53.686
13867,1.0549,-53.492
13868,1.0638,-53.302
13869,1.073,-53.116
13870,1.0824,-52.936
13871,1.092,-52.76
13872,1.1018,-52.59
13873,1.1118,-52.425
13874,1.1221,-52.265
13875,1.1326,-52.11
13876,1.1433,-51.962
13877,1.1543,-51.819
13878,1.1655,-51.683
13879,1.177,-51.553
13880,1.1888,-51.429
13881,1.2008,-51.313
13882,1.2131,-51.203
13883,1.2257,-51.1
13884,1.2386,-51.005
13885,1.2519,-50.918
13885,1.2654,-50.839
13886,1.2793,-50.768
13887,1.2934,-50.706
13888,1.308,-50.653
13889,1.3228,-50.609
13890,1.3381,-50.574
13891,1.3537,-50.55
13892,1.3697,-50.536
13893,1.3861,-50.532
13894,1.4028,-50.539
13895,1.42,-50.558
13896,1.4376,-50.589
13897,1.4556,-50.632
13898,1.4741,-50.688
13899,1.493,-50.758
13900,1.5124,-50.841
13901,1.5323,-50.938
13902,1.5526,-51.05
13903,1.5734,-51.177
13904,1.5948,-51.321
13905,1.6166,-51.481
13906,1.639,-51.658
13907,1.6618,-51.854
13908,1.6853,-52.067
13909,1.7092,-52.3
13909,1.7337,-52.553
13910,1.7587,-52.827
13911,1.7843,-53.122
13912,1.8105,-53.44
13913,1.8372,-53.781
13914,1.8644,-54.145
13915,1.8922,-54.535
13916,1.9205,-54.95
13917,1.9494,-55.391
13918,1.9787,-55.86
13919,2.0085,-56.357
13920,2.0388,-56.884
13921,2.0695,-57.441
13922,2.1006,-58.028
13923,2.1321,-58.647
13924,2.1638,-59.299
13925,2.1958,-59.985
13926,2.228,-60.704
13927,2.2603,-61.458
13928,2.2926,-62.248
13929,2.3248,-63.074
13930,2.357,-63.935
13931,2.3888,-64.834
13932,2.4203,-65.769
13933,2.4512,-66.741
13934,2.4816,-67.749
13935,2.5111,-68.794
13935,2.5397,-69.874
13936,2.5672,-70.988
13937,2.5935,-72.136
13938,2.6184,-73.317
13939,2.6417,-74.528
13940,2.6633,-75.769
13941,2.683,-77.036
13942,2.7007,-78.328
13943,2.7161,-79.641
13944,2.7293,-80.974
13945,2.7401,-82.323
13946,2.7484,-83.685
13947,2.7541,-85.056
13948,2.7571,-86.434
13949,2.7575,-87.814
13950,2.7553,-89.193
13951,2.7504,-90.568
13952,2.7428,-91.935
13953,2.7328,-93.29
13954,2.7203,-94.631
13955,2.7054,-95.954
13956,2.6884,-97.257
13957,2.6692,-98.536
13958,2.648,-99.79
13959,2.6251,-101.01
13960,2.6006,-102.21
13961,2.5745,-103.37
13961,2.5472,-104.5
13962,2.5187,-105.6
13963,2.4892,-106.66
13964,2.4589,-107.69
13965,2.4278,-108.68
13966,2.3963,-109.63
13967,2.3643,-110.54
13968,2.3319,-111.42
13969,2.2994,-112.27
13970,2.2668,-113.07
13971,2.2342,-113.84
13972,2.2017,-114.58
13973,2.1694,-115.28
13974,2.1373,-115.95
13975,2.1054,-116.58
13976,2.0739,-117.18
13977,2.0428,-117.75
13978,2.0121,-118.29
13979,1.9819,-118.8
13980,1.9521,-119.28
13981,1.9228,-119.74
13982,1.8941,-120.16
13983,1.8659,-120.56
13984,1.8382,-120.94
13985,1.8111,-121.29
13986,1.7845,-121.61
13987,1.7585,-121.92
13988,1.7331,-122.2
13989,1.7082,-122.46
13989,1.6838,-122.7
13990,1.66,-122.92
13991,1.6368,-123.12
13992,1.6141,-123.31
13993,1.5919,-123.47
13994,1.5702,-123.62
13995,1.549,-123.75
13996,1.5284,-123.87
13997,1.5082,-123.97
13998,1.4885,-124.06
13999,1.4693,-124.13
14000,1.4505,-124.19
14001,1.4322,-124.24
14002,1.4143,-124.27
14003,1.3968,-124.29
14004,1.3798,-124.3
14005,1.3631,-124.3
14006,1.3469,-124.29
14007,1.3311,-124.27
14008,1.3156,-124.23
14009,1.3005,-124.19
14010,1.2857,-124.14
14011,1.2713,-124.08
14012,1.2572,-124.01
14013,1.2435,-123.93
14014,1.2301,-123.84
14015,1.217,-123.75
14016,1.2042,-123.64
14017,1.1917,-123.53
14018,1.1794,-123.42
14018,1.1675,-123.29
14019,1.1558,-123.16
14020,1.1444,-123.02
14021,1.1333,-122.88
14022,1.1224,-122.73
14023,1.1117,-122.57
14024,1.1013,-122.41
14025,1.0912,-122.24
14026,1.0812,-122.07
14027,1.0715,-121.89
14028,1.062,-121.71
14029,1.0527,-121.52
14030,1.0436,-121.33
14031,1.0347,-121.13
14032,1.026,-120.93
14033,1.0174,-120.73
14034,1.0091,-120.52
14035,1.0009,-120.3
14036,0.99297,-120.09
14037,0.98516,-119.86
14038,0.97752,-119.64
14039,0.97004,-119.41
14040,0.96272,-119.18
14041,0.95556,-118.94
14042,0.94854,-118.7
14043,0.94168,-118.46
14044,0.93496,-118.21
14045,0.92838,-117.96
14046,0.92194,-117.71
14047,0.91563,-117.46
14048,0.90946,-117.2
14049,0.90341,-116.94
14050,0.89749,-116.68
14050,0.89169,-116.41
14051,0.88602,-116.14
14052,0.88046,-115.87
14053,0.87502,-115.6
14054,0.86969,-115.32
14055,0.86447,-115.05
14056,0.85936,-114.77
14057,0.85435,-114.48
14058,0.84945,-114.2
14059,0.84466,-113.91
14060,0.83996,-113.63
14061,0.83536,-113.34
14062,0.83085,-113.04
14063,0.82644,-112.75
14064,0.82212,-112.45
14065,0.81789,-112.16
14066,0.81375,-111.86
14067,0.8097,-111.56
14068,0.80573,-111.26
14069,0.80185,-110.95
14070,0.79805,-110.65
14071,0.79433,-110.34
14072,0.79069,-110.03
14073,0.78713,-109.72
14074,0.78365,-109.41
14075,0.78024,-109.1
14076,0.7769,-108.79
14077,0.77364,-108.47
14078,0.77045,-108.16
14079,0.76733,-107.84
14080,0.76428,-107.52
14081,0.7613,-107.2
14082,0.75839,-106.88
14083,0.75554,-106.56
14084,0.75276,-106.23
14085,0.75005,-105.91
14085,0.74739,-105.59
14086,0.7448,-105.26
14087,0.74227,-104.93
14088,0.73981,-104.6
14089,0.7374,-104.28
14090,0.73505,-103.95
14091,0.73276,-103.62
14092,0.73053,-103.28
14093,0.72835,-102.95
14094,0.72623,-102.62
14095,0.72417,-102.29
14096,0.72216,-101.95
14097,0.72021,-101.62
14098,0.71831,-101.28
14099,0.71646,-100.94
14100,0.71467,-100.61
14101,0.71292,-100.27
14102,0.71123,-99.931
14103,0.70959,-99.592
14104,0.708,-99.252
14105,0.70646,-98.912
14106,0.70497,-98.571
14107,0.70353,-98.23
14108,0.70214,-97.888
14109,0.70079,-97.546
14110,0.6995,-97.204
14111,0.69825,-96.86
14112,0.69704,-96.517
14113,0.69589,-96.173
14114,0.69478,-95.829
14115,0.69371,-95.484
14116,0.6927,-95.139
14117,0.69172,-94.793
14118,0.6908,-94.447
14119,0.68991,-94.101
14120,0.68908,-93.755
14121,0.68828,-93.408
14122,0.68753,-93.061
14122,0.68683,-92.714
14123,0.68616,-92.366
14124,0.68555,-92.018
14125,0.68497,-91.67
14126,0.68444,-91.322
14127,0.68395,-90.974
14128,0.6835,-90.625
14129,0.6831,-90.277
14130,0.68274,-89.928
14131,0.68242,-89.579
14132,0.68215,-89.23
14133,0.68192,-88.88
14134,0.68173,-88.531
14135,0.68158,-88.182
14136,0.68147,-87.833
14137,0.68141,-87.483
14138,0.68139,-87.134
14139,0.68141,-86.784
14140,0.68147,-86.435
14141,0.68158,-86.085
14142,0.68173,-85.736
14143,0.68192,-85.387
14144,0.68215,-85.037
14145,0.68243,-84.688
14146,0.68275,-84.339
14147,0.68311,-83.99
14148,0.68351,-83.641
14149,0.68396,-83.292
14150,0.68445,-82.944
14151,0.68499,-82.595
14152,0.68556,-82.247
14153,0.68618,-81.899
14154,0.68685,-81.551
14155,0.68756,-81.204
14156,0.68831,-80.856
14157,0.68911,-80.509
14158,0.68996,-80.162
14159,0.69084,-79.816
14160,0.69178,-79.47
14161,0.69276,-79.124
14162,0.69378,-78.778
14163,0.69486,-78.433
14164,0.69598,-78.088
14165,0.69714,-77.744
14165,0.69836,-77.4
14166,0.69962,-77.056
14167,0.70093,-76.713
14168,0.70228,-76.37
14169,0.70369,-76.028
14170,0.70515,-75.686
14171,0.70666,-75.345
14172,0.70821,-75.004
14173,0.70982,-74.664
14174,0.71148,-74.325
14175,0.71319,-73.986
14176,0.71496,-73.648
14177,0.71678,-73.31
14178,0.71865,-72.973
14179,0.72058,-72.637
14180,0.72256,-72.301
14181,0.7246,-71.966
14182,0.72669,-71.632
14183,0.72884,-71.299
14184,0.73105,-70.966
14185,0.73332,-70.634
14186,0.73565,-70.304
14187,0.73804,-69.974
14188,0.74049,-69.644
14189,0.743,-69.316
14190,0.74557,-68.989
14191,0.74821,-68.663
14192,0.75092,-68.338
14193,0.75369,-68.013
14194,0.75652,-67.69
14195,0.75943,-67.368
14196,0.7624,-67.047
14197,0.76544,-66.727
14198,0.76856,-66.409
14199,0.77175,-66.092
14200,0.77501,-65.775
14201,0.77835,-65.461
14202,0.78176,-65.147
14203,0.78525,-64.835
14204,0.78882,-64.525
14205,0.79247,-64.215
14206,0.7962,-63.908
14207,0.80001,-63.601
14208,0.80391,-63.297
14209,0.8079,-62.994
14210,0.81198,-62.692
14211,0.81614,-62.393
14212,0.8204,-62.095
14213,0.82475,-61.799
14214,0.82919,-61.504
14214,0.83374,-61.212
14215,0.83838,-60.922
14216,0.84312,-60.633
14217,0.84797,-60.347
14218,0.85292,-60.063
14219,0.85798,-59.78
14220,0.86315,-59.501
14221,0.86844,-59.223
14222,0.87384,-58.948
14223,0.87935,-58.675
14224,0.88499,-58.405
14225,0.89075,-58.138
14226,0.89663,-57.873
14227,0.90265,-57.61
14228,0.9088,-57.351
14229,0.91508,-57.094
14230,0.92149,-56.841
14231,0.92805,-56.59
14232,0.93476,-56.343
14233,0.94161,-56.099
14234,0.94862,-55.858
14235,0.95578,-55.621
14236,0.96309,-55.387
14237,0.97058,-55.157
14238,0.97823,-54.931
14239,0.98605,-54.709
14240,0.99405,-54.49
14241,1.0022,-54.276
14242,1.0106,-54.066
14243,1.0191,-53.86
14244,1.0279,-53.659
14245,1.0368,-53.463
14246,1.046,-53.271
14247,1.0554,-53.085
14248,1.0649,-52.903
14249,1.0747,-52.727
14250,1.0848,-52.557
14251,1.095,-52.392
14252,1.1055,-52.233
14253,1.1163,-52.08
14254,1.1273,-51.933
14255,1.1386,-51.793
14256,1.1501,-51.659
14257,1.1619,-51.533
14258,1.174,-51.413
14259,1.1864,-51.301
14260,1.1991,-51.197
14261,1.2121,-51.1
14262,1.2255,-51.012
14263,1.2391,-50.933
14264,1.2531,-50.862
14265,1.2674,-50.8
14266,1.2821,-50.748
14267,1.2971,-50.706
14268,1.3126,-50.674
14269,1.3284,-50.653
14270,1.3445,-50.642
14271,1.3611,-50.643
14272,1.3782,-50.656
14273,1.3956,-50.681
14274,1.4135,-50.719
14275,1.4318,-50.77
14276,1.4506,-50.835
14276,1.4699,-50.914
14277,1.4896,-51.009
14278,1.5098,-51.118
14279,1.5306,-51.244
14280,1.5518,-51.386
14281,1.5736,-51.545
14282,1.5959,-51.723
14283,1.6187,-51.919
14284,1.6421,-52.135
14285,1.6661,-52.371
14286,1.6906,-52.627
14287,1.7156,-52.906
14288,1.7413,-53.207
14289,1.7675,-53.532
14290,1.7943,-53.88
14291,1.8216,-54.255
14292,1.8495,-54.655
14293,1.8779,-55.082
14294,1.9069,-55.538
14295,1.9364,-56.022
14296,1.9664,-56.536
14297,1.9968,-57.082
14298,2.0277,-57.659
14299,2.059,-58.269
14300,2.0906,-58.913
14301,2.1226,-59.591
14302,2.1547,-60.305
14303,2.1871,-61.055
14304,2.2195,-61.842
14305,2.2519,-62.666
